Rk,Player,Tm,Age,Pos,Year,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
15,Christian McCaffrey,CAR,21,RB,2017,16,10,113,80,70.80%,651,8.1,5,37,50.4,37,5.8,5,40.7,2,McCaCh01
16,Doug Baldwin*,SEA,29,WR,2017,16,16,116,75,64.70%,991,13.2,8,44,51.7,54,8.5,4.7,61.9,0,BaldDo00
17,A.J. Green*,CIN,29,WR,2017,16,16,143,75,52.40%,1078,14.4,8,55,45.5,77,7.5,4.7,67.4,2,GreeA.00
18,Tyreek Hill*,KAN,23,WR,2017,15,13,105,75,71.40%,1183,15.8,7,40,56.2,79,11.3,5,78.9,2,HillTy00
19,Davante Adams*,GNB,25,WR,2017,14,14,117,74,63.20%,885,12,10,46,54.7,55,7.6,5.3,63.2,0,AdamDa01
20,Zach Ertz*,PHI,27,TE,2017,14,13,110,74,67.30%,824,11.1,8,46,56.4,53,7.5,5.3,58.9,1,ErtzZa00
21,Duke Johnson,CLE,24,RB,2017,16,0,93,74,79.60%,693,9.4,3,32,49.5,41,7.5,4.6,43.3,4,JohnDu00
22,Delanie Walker*,TEN,33,TE,2017,16,11,111,74,66.70%,807,10.9,3,44,55,42,7.3,4.6,50.4,2,WalkHu00
23,Mike Evans,TAM,24,WR,2017,15,15,136,71,52.20%,1001,14.1,5,55,50,42,7.4,4.7,66.7,1,EvanMi00
24,Dez Bryant,DAL,29,WR,2017,16,16,132,69,52.30%,838,12.1,6,44,40.9,50,6.3,4.3,52.4,1,BryaDe01
25,Rob Gronkowski*+,NWE,28,TE,2017,14,14,105,69,65.70%,1084,15.7,8,57,60,53,10.3,4.9,77.4,1,GronRo00
26,Mohamed Sanu,ATL,28,WR,2017,15,15,96,67,69.80%,703,10.5,5,41,59.4,25,7.3,4.5,46.9,0,SanuMo00
27,Randall Cobb,GNB,27,WR,2017,15,14,92,66,71.70%,653,9.9,4,30,47.8,46,7.1,4.4,43.5,1,CobbRa00
28,Jamison Crowder,WAS,24,WR,2017,15,6,103,66,64.10%,789,12,3,38,44.7,41,7.7,4.4,52.6,6,CrowJa00
29,Brandin Cooks,NWE,24,WR,2017,16,15,114,65,57.00%,1082,16.6,7,42,49.1,64,9.5,4.1,67.6,0,CookBr00
30,Jermaine Kearse,NYJ,27,WR,2017,16,14,102,65,63.70%,810,12.5,5,37,53.9,51,7.9,4.1,50.6,1,KearJe01
31,Stefon Diggs,MIN,24,WR,2017,14,14,95,64,67.40%,849,13.3,8,42,58.9,59,8.9,4.6,60.6,0,DiggSt00
32,Evan Engram,NYG,23,TE,2017,15,11,115,64,55.70%,722,11.3,6,37,44.3,35,6.3,4.3,48.1,0,EngrEv00
33,Todd Gurley*+,LAR,23,RB,2017,15,15,87,64,73.60%,788,12.3,6,32,51.7,80,9.1,4.3,52.5,5,GurlTo01
34,Robbie Chosen,NYJ,24,WR,2017,16,15,114,63,55.30%,941,14.9,7,38,46.5,69,8.3,3.9,58.8,0,AndeRo04
35,Devin Funchess,CAR,23,WR,2017,16,16,111,63,56.80%,840,13.3,8,40,48.6,44,7.6,3.9,52.5,0,FuncDe00
36,Jason Witten*,DAL,35,TE,2017,16,16,87,63,72.40%,560,8.9,5,26,56.3,28,6.4,3.9,35,1,WittJa00
37,Nelson Agholor,PHI,24,WR,2017,16,10,95,62,65.30%,768,12.4,8,35,47.4,72,8.1,3.9,48,0,AghoNe00
38,Cooper Kupp,LAR,24,WR,2017,15,6,94,62,66.00%,869,14,5,42,57.4,64,9.2,4.1,57.9,1,KuppCo00
39,Danny Amendola,NWE,32,WR,2017,15,8,86,61,70.90%,659,10.8,2,40,59.3,27,7.7,4.1,43.9,2,AmenDa00
40,Adam Humphries,TAM,24,WR,2017,16,3,83,61,73.50%,631,10.3,1,36,57.8,43,7.6,3.8,39.4,1,HumpAd00
41,Marvin Jones,DET,27,WR,2017,16,16,107,61,57.00%,1101,18,9,44,53.3,58,10.3,3.8,68.8,0,JoneMa02
42,Ben Watson,BAL,37,TE,2017,16,12,79,61,77.20%,522,8.6,4,30,53.2,33,6.6,3.8,32.6,1,WatsBe00
43,Carlos Hyde,SFO,27,RB,2017,16,16,88,59,67.00%,350,5.9,0,18,38.6,18,4,3.7,21.9,2,HydeCa00
44,LeSean McCoy*,BUF,29,RB,2017,16,16,77,59,76.60%,448,7.6,2,23,42.9,39,5.8,3.7,28,3,McCoLe01
45,Sterling Shepard,NYG,24,WR,2017,11,10,84,59,70.20%,731,12.4,2,36,57.1,77,8.7,5.4,66.5,1,ShepSt00
46,Kendall Wright,CHI,28,WR,2017,16,4,91,59,64.80%,614,10.4,1,33,48.4,22,6.7,3.7,38.4,0,WrigKe01
47,Michael Crabtree,OAK,30,WR,2017,14,14,101,58,57.40%,618,10.7,8,35,48.5,41,6.1,4.1,44.1,1,CrabMi00
48,Melvin Gordon,LAC,24,RB,2017,16,16,83,58,69.90%,476,8.2,4,22,39.8,49,5.7,3.6,29.8,1,GordMe00
49,Mark Ingram*,NOR,28,RB,2017,16,12,71,58,81.70%,416,7.2,0,19,45.1,54,5.9,3.6,26,3,IngrMa01
50,JuJu Smith-Schuster,PIT,21,WR,2017,14,7,79,58,73.40%,917,15.8,7,37,57,97,11.6,4.1,65.5,0,SmitJu00
51,Kenny Stills,MIA,25,WR,2017,16,16,105,58,55.20%,847,14.6,6,36,50.5,61,8.1,3.6,52.9,4,StilKe00
52,Jimmy Graham*,SEA,31,TE,2017,16,13,96,57,59.40%,520,9.1,10,34,49,33,5.4,3.6,32.5,0,GrahJi00
53,T.Y. Hilton*,IND,28,WR,2017,16,16,109,57,52.30%,966,16.9,4,38,45,80,8.9,3.6,60.4,2,HiltT.00
54,Alshon Jeffery,PHI,27,WR,2017,16,16,120,57,47.50%,789,13.8,9,44,43.3,53,6.6,3.6,49.3,0,JeffAl00
55,DeVante Parker,MIA,24,WR,2017,13,12,96,57,59.40%,670,11.8,1,34,49,36,7,4.4,51.5,1,ParkDe01
56,Kyle Rudolph*,MIN,28,TE,2017,16,16,81,57,70.40%,532,9.3,8,32,59.3,34,6.6,3.6,33.3,0,RudoKy00
57,Marquise Goodwin,SFO,27,WR,2017,16,16,105,56,53.30%,962,17.2,2,46,50.5,83,9.2,3.5,60.1,0,GoodMa00
58,Marqise Lee,JAX,26,WR,2017,14,14,96,56,58.30%,702,12.5,3,40,47.9,45,7.3,4,50.1,1,LeexMa00
59,James White,NWE,25,RB,2017,14,4,72,56,77.80%,429,7.7,3,25,48.6,27,6,4,30.6,0,WhitJa02
60,Robert Woods,LAR,25,WR,2017,12,11,85,56,65.90%,781,13.9,5,36,52.9,94,9.2,4.7,65.1,1,WoodRo02
61,Jared Cook,OAK,30,TE,2017,16,16,86,54,62.80%,688,12.7,2,35,54.7,35,8,3.4,43,1,CookJa02
62,Eric Decker,TEN,30,WR,2017,16,8,83,54,65.10%,563,10.4,1,31,54.2,29,6.8,3.4,35.2,0,DeckEr00
63,Tarik Cohen,CHI,22,RB,2017,16,4,71,53,74.60%,353,6.7,1,9,29.6,70,5,3.3,22.1,3,CoheTa00
64,Eric Ebron,DET,24,TE,2017,16,9,86,53,61.60%,574,10.8,4,31,43,44,6.7,3.3,35.9,1,EbroEr00
65,Ted Ginn Jr.,NOR,32,WR,2017,15,10,70,53,75.70%,787,14.8,4,32,65.7,54,11.2,3.5,52.5,2,GinnTe00
66,Kareem Hunt*,KAN,22,RB,2017,16,16,63,53,84.10%,455,8.6,3,17,49.2,78,7.2,3.3,28.4,1,HuntKa00
67,Rishard Matthews,TEN,28,WR,2017,14,11,87,53,60.90%,795,15,4,36,54,75,9.1,3.8,56.8,0,MattRi00
68,Jordy Nelson,GNB,32,WR,2017,15,15,88,53,60.20%,482,9.1,6,38,51.1,58,5.5,3.5,32.1,0,NelsJo00
69,Theo Riddick,DET,26,RB,2017,16,5,71,53,74.60%,444,8.4,2,20,42.3,63,6.3,3.3,27.8,1,RiddTh00
70,Terrance Williams,DAL,28,WR,2017,16,14,78,53,67.90%,568,10.7,0,31,53.8,56,7.3,3.3,35.5,0,WillTe01
71,Brandon LaFell,CIN,31,WR,2017,16,15,89,52,58.40%,548,10.5,3,25,41.6,45,6.2,3.3,34.3,1,LaFeBr00
72,Mike Wallace,BAL,31,WR,2017,15,14,92,52,56.50%,748,14.4,4,33,50,66,8.1,3.5,49.9,0,WallMi00
73,Jerick McKinnon,MIN,25,RB,2017,16,1,68,51,75.00%,421,8.3,2,20,44.1,41,6.2,3.2,26.3,3,McKiJe00
74,Martavis Bryant,PIT,26,WR,2017,15,8,84,50,59.50%,603,12.1,3,29,46.4,51,7.2,3.3,40.2,0,BryaMa00
75,DeSean Jackson,TAM,31,WR,2017,14,13,90,50,55.60%,668,13.4,3,37,48.9,41,7.4,3.6,47.7,0,JackDe00
76,Austin Seferian-Jenkins,NYJ,25,TE,2017,13,10,74,50,67.60%,357,7.1,3,18,43.2,28,4.8,3.8,27.5,1,SefeAu00
77,Charles Clay,BUF,28,TE,2017,13,13,74,49,66.20%,558,11.4,2,29,52.7,44,7.5,3.8,42.9,1,ClayCh00
78,Austin Hooper,ATL,23,TE,2017,16,8,65,49,75.40%,526,10.7,3,18,49.2,88,8.1,3.1,32.9,0,HoopAu00
79,Kelvin Benjamin,2TM,26,WR,2017,14,14,78,48,61.50%,692,14.4,3,0,56.4,43,8.9,3.4,49.4,0,BenjKe00
80,Cameron Brate,TAM,26,TE,2017,16,5,77,48,62.30%,591,12.3,6,34,53.2,35,7.7,3,36.9,1,BratCa00
81,Amari Cooper,OAK,23,WR,2017,14,12,96,48,50.00%,680,14.2,7,28,39.6,87,7.1,3.4,48.6,1,CoopAm00
82,Emmanuel Sanders,DEN,30,WR,2017,12,11,92,47,51.10%,555,11.8,2,30,41.3,38,6,3.9,46.3,0,SandEm00
83,Javorius Allen,BAL,26,RB,2017,16,0,60,46,76.70%,250,5.4,2,16,38.3,20,4.2,2.9,15.6,0,AlleJa01
84,Ryan Grant,WAS,27,WR,2017,16,7,65,45,69.20%,573,12.7,4,29,52.3,40,8.8,2.8,35.8,0,GranRy01
85,Hunter Henry,LAC,23,TE,2017,14,13,62,45,72.60%,579,12.9,4,32,67.7,34,9.3,3.2,41.4,0,HenrHu00
86,Tyler Lockett,SEA,25,WR,2017,16,8,71,45,63.40%,555,12.3,2,24,45.1,74,7.8,2.8,34.7,0,LockTy00
87,Paul Richardson,SEA,25,WR,2017,16,13,80,44,55.00%,703,16,6,34,47.5,61,8.8,2.8,43.9,0,RichPa01
88,Shane Vereen,NYG,28,RB,2017,16,0,53,44,83.00%,253,5.8,0,9,45.3,20,4.8,2.8,15.8,0,VereSh00
89,Giovani Bernard,CIN,26,RB,2017,16,2,60,43,71.70%,389,9,2,17,35,61,6.5,2.7,24.3,0,BernGi00
90,Vernon Davis,WAS,33,TE,2017,16,16,69,43,62.30%,648,15.1,3,24,49.3,69,9.4,2.7,40.5,2,DaviVe00
91,Jesse James,PIT,23,TE,2017,16,14,63,43,68.30%,372,8.7,3,20,52.4,32,5.9,2.7,23.3,0,JameJe00
92,George Kittle,SFO,24,TE,2017,15,7,63,43,68.30%,515,12,2,24,47.6,44,8.2,2.9,34.3,0,KittGe00
93,Seth Roberts,OAK,26,WR,2017,15,7,65,43,66.20%,455,10.6,1,23,56.9,29,7,2.9,30.3,2,RobeSe00
94,Trent Taylor,SFO,23,WR,2017,15,1,60,43,71.70%,430,10,2,27,51.7,33,7.2,2.9,28.7,1,TaylTr02
95,Tyrell Williams,LAC,25,WR,2017,16,15,69,43,62.30%,728,16.9,4,29,47.8,75,10.6,2.7,45.5,1,WillTy00
96,Keelan Cole,JAX,24,WR,2017,16,6,83,42,50.60%,748,17.8,3,32,45.8,75,9,2.6,46.8,2,ColeKe00
97,Tyler Kroft,CIN,25,TE,2017,16,16,62,42,67.70%,404,9.6,7,22,46.8,59,6.5,2.6,25.3,0,KrofTy00
98,Albert Wilson,KAN,25,WR,2017,13,7,62,42,67.70%,554,13.2,3,32,59.7,63,8.9,3.2,42.6,0,WilsAl02
99,Julius Thomas,MIA,29,TE,2017,14,12,62,41,66.10%,388,9.5,3,18,51.6,27,6.3,2.9,27.7,1,ThomJu00
100,Pierre Garcon,SFO,31,WR,2017,8,8,67,40,59.70%,500,12.5,0,26,49.3,59,7.5,5,62.5,0,GarcPi00
101,Jeremy Maclin,BAL,29,WR,2017,12,12,72,40,55.60%,440,11,3,23,38.9,48,6.1,3.3,36.7,0,MaclJe00
102,Andre Ellington,2TM,28,RB,2017,12,2,59,39,66.10%,369,9.5,0,0,47.5,29,6.3,3.3,30.8,0,ElliAn00
103,Allen Hurns,JAX,26,WR,2017,10,8,56,39,69.60%,484,12.4,2,28,60.7,50,8.6,3.9,48.4,0,HurnAl01
104,DeMarco Murray,TEN,29,RB,2017,15,15,47,39,83.00%,266,6.8,1,11,44.7,18,5.7,2.6,17.7,1,MurrDe00
105,Chris Thompson,WAS,27,RB,2017,10,1,54,39,72.20%,510,13.1,4,22,55.6,74,9.4,3.9,51,3,ThomCh03
106,Sammy Watkins,LAR,24,WR,2017,15,14,70,39,55.70%,593,15.2,8,33,52.9,67,8.5,2.6,39.5,0,WatkSa00
107,Deonte Thompson,2TM,28,WR,2017,16,10,69,38,55.10%,555,14.6,2,0,46.4,46,8,2.4,34.7,1,ThomDe04
108,Matt Forte,NYJ,32,RB,2017,12,4,45,37,82.20%,293,7.9,1,14,46.7,34,6.5,3.1,24.4,1,FortMa00
109,Cole Beasley,DAL,28,WR,2017,15,4,63,36,57.10%,314,8.7,4,20,42.9,54,5,2.4,20.9,0,BeasCo00
110,Leonard Fournette,JAX,22,RB,2017,13,13,48,36,75.00%,302,8.4,1,18,56.3,28,6.3,2.8,23.2,2,FourLe00
111,Devonta Freeman,ATL,25,RB,2017,14,14,47,36,76.60%,317,8.8,1,18,57.4,29,6.7,2.6,22.6,4,FreeDe00
112,Roger Lewis,NYG,24,WR,2017,15,8,72,36,50.00%,416,11.6,2,20,40.3,34,5.8,2.4,27.7,0,LewiRo03
113,Lamar Miller,HOU,26,RB,2017,16,13,45,36,80.00%,327,9.1,3,18,55.6,32,7.3,2.3,20.4,1,MillLa01
114,Torrey Smith,PHI,28,WR,2017,16,14,67,36,53.70%,430,11.9,2,11,34.3,59,6.4,2.3,26.9,0,SmitTo02
115,Josh Doctson,WAS,25,WR,2017,16,14,78,35,44.90%,502,14.3,6,25,41,52,6.4,2.2,31.4,0,DoctJo00
116,Charles Sims,TAM,27,RB,2017,16,0,47,35,74.50%,249,7.1,1,13,42.6,25,5.3,2.2,15.6,1,SimsCh00
117,Travis Benjamin,LAC,28,WR,2017,16,3,62,34,54.80%,567,16.7,4,21,38.7,62,9.1,2.1,35.4,2,BenjTr00
118,Corey Davis,TEN,22,WR,2017,11,9,65,34,52.30%,375,11,0,17,36.9,37,5.8,3.1,34.1,1,DaviCo03
119,Wayne Gallman,NYG,23,RB,2017,13,1,48,34,70.80%,193,5.7,1,8,43.8,11,4,2.6,14.8,3,GallWa00
120,Chris Godwin,TAM,21,WR,2017,16,2,55,34,61.80%,525,15.4,1,27,58.2,70,9.5,2.1,32.8,0,GodwCh00
121,Chris Hogan,NWE,30,WR,2017,9,7,59,34,57.60%,439,12.9,5,22,45.8,47,7.4,3.8,48.8,0,HogaCh00
122,J.D. McKissic,SEA,24,WR,2017,13,1,46,34,73.90%,266,7.8,2,14,52.2,27,5.8,2.6,20.5,0,McKiJ.00
123,DeAndre Washington,OAK,24,RB,2017,15,0,45,34,75.60%,197,5.8,1,15,42.2,15,4.4,2.3,13.1,2,WashDe00
124,Seth Devalve,CLE,24,TE,2017,16,4,58,33,56.90%,395,12,1,18,41.4,49,6.8,2.1,24.7,1,DevaSe00
125,Taylor Gabriel,ATL,26,WR,2017,16,4,51,33,64.70%,378,11.5,1,17,43.1,40,7.4,2.1,23.6,0,GabrTa00
126,Jermaine Gresham,ARI,29,TE,2017,14,14,46,33,71.70%,322,9.8,2,17,54.3,21,7,2.4,23,0,GresJe00
127,Kyle Juszczyk*,SFO,26,FB,2017,14,10,42,33,78.60%,315,9.5,1,13,57.1,44,7.5,2.4,22.5,2,JuszKy00
128,Danny Woodhead,BAL,32,RB,2017,8,0,39,33,84.60%,200,6.1,0,9,51.3,22,5.1,4.1,25,0,WoodDa02
129,Kenyan Drake,MIA,23,RB,2017,16,6,48,32,66.70%,239,7.5,1,7,33.3,47,5,2,14.9,2,DrakKe00
130,Dion Lewis,NWE,27,RB,2017,16,8,35,32,91.40%,214,6.7,3,11,60,20,6.1,2,13.4,0,LewiDi00
131,David Njoku,CLE,21,TE,2017,16,5,60,32,53.30%,386,12.1,4,17,38.3,34,6.4,2,24.1,0,NjokDa00
132,Jaron Brown,ARI,27,WR,2017,16,8,69,31,44.90%,477,15.4,4,23,39.1,52,6.9,1.9,29.8,0,BrowJa03
133,Cordarrelle Patterson,OAK,26,WR,2017,16,2,42,31,73.80%,309,10,0,14,47.6,59,7.4,1.9,19.3,3,PattCo00
134,Martellus Bennett,2TM,30,TE,2017,9,7,44,30,68.20%,286,9.5,0,0,47.7,33,6.5,3.3,31.8,0,BennMa00
135,Devontae Booker,DEN,25,RB,2017,13,0,38,30,78.90%,275,9.2,0,13,44.7,29,7.2,2.3,21.2,2,BookDe00
136,Rex Burkhead,NWE,27,RB,2017,10,3,36,30,83.30%,254,8.5,3,13,58.3,23,7.1,3,25.4,1,BurkRe00
137,Ed Dickson,CAR,30,TE,2017,16,12,48,30,62.50%,437,14.6,1,22,56.3,64,9.1,1.9,27.3,0,DickEd00
138,Antonio Gates,LAC,37,TE,2017,16,4,52,30,57.70%,316,10.5,3,16,48.1,27,6.1,1.9,19.8,0,GateAn00
139,T.J. Jones,DET,25,WR,2017,14,6,49,30,61.20%,399,13.3,1,22,53.1,34,8.1,2.1,28.5,1,JoneT.00
140,Joe Mixon,CIN,21,RB,2017,14,7,34,30,88.20%,287,9.6,0,10,55.9,67,8.4,2.1,20.5,3,MixoJo00
141,T.J. Yeldon,JAX,24,RB,2017,10,0,41,30,73.20%,224,7.5,0,14,43.9,20,5.5,3,22.4,2,YeldT.00
142,Bruce Ellington,HOU,26,WR,2017,11,6,57,29,50.90%,330,11.4,2,15,35.1,35,5.8,2.6,30,1,ElliBr00
143,Bennie Fowler,DEN,26,WR,2017,16,4,56,29,51.80%,350,12.1,3,18,42.9,29,6.3,1.8,21.9,1,FowlBe00
144,Frank Gore,IND,34,RB,2017,16,16,38,29,76.30%,245,8.4,1,9,42.1,26,6.4,1.8,15.3,3,GoreFr00
145,JJ Nelson,ARI,25,WR,2017,16,5,61,29,47.50%,508,17.5,2,21,41,46,8.3,1.8,31.8,1,NelsJJ00
146,C.J. Anderson,DEN,26,RB,2017,16,16,40,28,70.00%,224,8,1,7,30,25,5.6,1.8,14,1,AndeC.00
147,Nick Boyle,BAL,24,TE,2017,15,11,37,28,75.70%,203,7.3,0,11,54.1,16,5.5,1.9,13.5,0,BoylNi00
148,Isaiah Crowell,CLE,24,RB,2017,16,16,42,28,66.70%,182,6.5,0,9,28.6,38,4.3,1.8,11.4,1,CrowIs00
149,Will Fuller,HOU,23,WR,2017,10,10,50,28,56.00%,423,15.1,7,21,46,59,8.5,2.8,42.3,0,FullWi01
150,Kenny Golladay,DET,24,WR,2017,11,5,48,28,58.30%,477,17,3,18,50,54,9.9,2.5,43.4,0,GollKe00
151,Tevin Coleman,ATL,24,RB,2017,15,3,39,27,69.20%,299,11.1,3,13,48.7,39,7.7,1.8,19.9,1,ColeTe01
152,Austin Ekeler,LAC,22,RB,2017,16,0,35,27,77.10%,279,10.3,3,12,48.6,38,8,1.7,17.4,2,EkelAu00
153,Rashard Higgins,CLE,23,WR,2017,15,4,50,27,54.00%,312,11.6,2,13,36,56,6.2,1.8,20.8,1,HiggRa00
154,Zay Jones,BUF,22,WR,2017,15,10,74,27,36.50%,316,11.7,2,19,33.8,33,4.3,1.8,21.1,0,JoneZa00
155,Ricardo Louis,CLE,23,WR,2017,16,9,61,27,44.30%,357,13.2,0,18,36.1,37,5.9,1.7,22.3,0,LouiRi00
156,Jordan Reed,WAS,27,TE,2017,6,5,35,27,77.10%,211,7.8,2,10,60,20,6,4.5,35.2,1,ReedJo02
157,Jalen Richard,OAK,24,RB,2017,16,1,36,27,75.00%,256,9.5,1,13,52.8,39,7.1,1.7,16,8,RichJa01
158,Charcandrick West,KAN,26,RB,2017,13,0,34,27,79.40%,150,5.6,2,7,32.4,25,4.4,2.1,11.5,1,WestCh01
159,Dede Westbrook,JAX,24,WR,2017,7,5,51,27,52.90%,339,12.6,1,15,41.2,29,6.6,3.9,48.4,1,WestDe00
160,Ezekiel Elliott,DAL,22,RB,2017,10,10,38,26,68.40%,269,10.3,2,6,23.7,72,7.1,2.6,26.9,1,ElliEz00
161,O.J. Howard,TAM,23,TE,2017,14,14,39,26,66.70%,432,16.6,6,20,59,58,11.1,1.9,30.9,3,HowaO.00
162,Donte Moncrief,IND,24,WR,2017,12,8,47,26,55.30%,391,15,2,22,51.1,60,8.3,2.2,32.6,0,MoncDo00
163,Ameer Abdullah,DET,24,RB,2017,14,11,35,25,71.40%,162,6.5,1,13,42.9,22,4.6,1.8,11.6,2,AbduAm00
164,Stephen Anderson,HOU,24,TE,2017,15,5,52,25,48.10%,342,13.7,1,17,40.4,42,6.6,1.7,22.8,0,AndeSt01
165,Odell Beckham Jr.,NYG,25,WR,2017,4,2,41,25,61.00%,302,12.1,3,14,51.2,48,7.4,6.3,75.5,0,BeckOd00
166,Tyler Higbee,LAR,24,TE,2017,16,16,45,25,55.60%,295,11.8,1,12,44.4,38,6.6,1.6,18.4,0,HigbTy00
167,Dontrelle Inman,2TM,28,WR,2017,12,7,44,25,56.80%,343,13.7,1,0,47.7,26,7.8,2.1,28.6,0,InmaDo00
168,Jordan Matthews,BUF,25,WR,2017,10,7,36,25,69.40%,282,11.3,1,13,55.6,47,7.8,2.5,28.2,1,MattJo00
169,Jamaal Williams,GNB,22,RB,2017,16,7,34,25,73.50%,262,10.5,2,12,52.9,54,7.7,1.6,16.4,0,WillJa06
170,Jay Ajayi,2TM,24,RB,2017,14,8,34,24,70.60%,158,6.6,1,0,32.4,32,4.6,1.7,11.3,3,AjayJa00
171,Josh Bellamy,CHI,28,WR,2017,15,7,46,24,52.20%,376,15.7,1,15,41.3,46,8.2,1.6,25.1,0,BellJo02
172,Rhett Ellison,NYG,29,TE,2017,16,14,32,24,75.00%,235,9.8,2,13,65.6,27,7.3,1.5,14.7,0,ElliRh00
173,Marcedes Lewis,JAX,33,TE,2017,16,16,48,24,50.00%,318,13.3,5,18,47.9,37,6.6,1.5,19.9,0,LewiMa00
174,Geronimo Allison,GNB,23,WR,2017,15,2,39,23,59.00%,253,11,0,10,53.8,72,6.5,1.5,16.9,2,AlliGe01
175,Trey Burton,PHI,26,TE,2017,15,1,31,23,74.20%,248,10.8,5,14,61.3,27,8,1.5,16.5,0,BurtTr01
176,Jamaal Charles,DEN,31,RB,2017,14,0,28,23,82.10%,129,5.6,0,6,28.6,20,4.6,1.6,9.2,2,CharJa00
177,Brandon Coleman,NOR,25,WR,2017,16,6,37,23,62.20%,364,15.8,3,13,51.4,54,9.8,1.4,22.8,2,ColeBr00
178,Corey Coleman,CLE,23,WR,2017,9,8,58,23,39.70%,305,13.3,2,17,34.5,44,5.3,2.6,33.9,0,ColeCo00
179,Alex Collins,BAL,23,RB,2017,15,12,36,23,63.90%,187,8.1,0,8,30.6,37,5.2,1.5,12.5,4,CollAl00
180,Jordan Howard,CHI,23,RB,2017,16,16,32,23,71.90%,125,5.4,0,4,21.9,12,3.9,1.4,7.8,1,HowaJo00
181,Ty Montgomery,GNB,24,RB,2017,8,5,31,23,74.20%,173,7.5,1,8,45.2,23,5.6,2.9,21.6,0,MontTy01
182,Bilal Powell,NYJ,29,RB,2017,15,10,33,23,69.70%,170,7.4,0,9,33.3,31,5.2,1.5,11.3,1,PoweBi00
183,Chester Rogers,IND,23,WR,2017,11,4,37,23,62.20%,284,12.3,1,16,45.9,61,7.7,2.1,25.8,0,RogeCh02
184,Tyler Boyd,CIN,23,WR,2017,10,1,32,22,68.80%,225,10.2,2,14,56.3,49,7,2.2,22.5,0,BoydTy00
185,Coby Fleener,NOR,29,TE,2017,11,1,30,22,73.30%,295,13.4,2,13,66.7,33,9.8,2,26.8,0,FleeCo00
186,Jeremy Kerley,NYJ,29,WR,2017,8,2,27,22,81.50%,217,9.9,1,13,59.3,31,8,2.8,27.1,3,KerlJe00
187,Nick O'Leary,BUF,25,TE,2017,15,5,32,22,68.80%,322,14.6,2,14,62.5,32,10.1,1.5,21.5,1,OLeaNi00
188,Samaje Perine,WAS,22,RB,2017,16,8,24,22,91.70%,182,8.3,1,9,75,25,7.6,1.4,11.4,2,PeriSa00
189,Matt Breida,SFO,22,RB,2017,16,0,36,21,58.30%,180,8.6,1,9,38.9,32,5,1.3,11.3,1,BreiMa00
190,John Brown,ARI,27,WR,2017,10,5,55,21,38.20%,299,14.2,3,15,32.7,52,5.4,2.1,29.9,0,BrowJo02
191,Garrett Celek,SFO,29,TE,2017,16,13,33,21,63.60%,336,16,4,15,54.5,61,10.2,1.3,21,0,CeleGa00
192,A.J. Derby,2TM,26,TE,2017,11,1,40,21,52.50%,244,11.6,2,0,40,29,6.1,1.9,22.2,1,DerbA.00
