Rk,Player,Tm,Age,Pos,Year,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
14,Randy Moss*,MIN,22,WR,1999,16,16,137,80,58.40%,1413,17.7,11,53,51.8,67,10.3,5,88.3,3,MossRa00
15,Frank Sanders,ARI,26,WR,1999,16,16,153,79,51.60%,954,12.1,1,56,46.4,63,6.2,4.9,59.6,2,SandFr00
16,Rod Smith,DEN,29,WR,1999,15,15,139,79,56.80%,1020,12.9,4,48,47.5,71,7.3,5.3,68,1,SmitRo01
17,Amani Toomer,NYG,25,WR,1999,16,16,137,79,57.70%,1183,15,6,52,51.8,80,8.6,4.9,73.9,0,ToomAm00
18,Keenan McCardell,JAX,29,WR,1999,16,15,139,78,56.10%,891,11.4,5,50,48.2,49,6.4,4.9,55.7,1,McCaKe00
19,Isaac Bruce*,STL,27,WR,1999,16,16,120,77,64.20%,1165,15.1,12,55,60,60,9.7,4.8,72.8,0,BrucIs00
20,Tony Gonzalez*+,KAN,23,TE,1999,15,15,104,76,73.10%,849,11.2,11,47,60.6,73,8.2,5.1,56.6,2,GonzTo00
21,Antonio Freeman,GNB,27,WR,1999,16,16,124,74,59.70%,1074,14.5,6,51,52.4,51,8.7,4.6,67.1,1,FreeAn00
22,Bill Schroeder,GNB,28,WR,1999,16,16,117,74,63.20%,1051,14.2,5,52,56.4,51,9,4.6,65.7,3,SchrBi00
23,Ike Hilliard,NYG,23,WR,1999,16,16,121,72,59.50%,996,13.8,3,50,54.5,46,8.2,4.5,62.3,0,HillIk00
24,Dorsey Levens,GNB,29,RB,1999,14,14,81,71,87.70%,573,8.1,1,28,54.3,53,7.1,5.1,40.9,5,LeveDo00
25,Ed McCaffrey,DEN,31,WR,1999,15,15,124,71,57.30%,1018,14.3,7,45,45.2,78,8.2,4.7,67.9,0,McCaEd00
26,Larry Centers,WAS,31,FB,1999,16,12,90,69,76.70%,544,7.9,3,31,50,33,6,4.3,34,2,CentLa00
27,Terry Glenn*,NWE,25,WR,1999,14,13,115,69,60.00%,1147,16.6,4,49,54.8,67,10,4.9,81.9,2,GlenTe00
28,Frank Wycheck*,TEN,28,TE,1999,16,16,108,69,63.90%,641,9.3,2,33,45.4,35,5.9,4.3,40.1,0,WychFr00
29,Qadry Ismail,BAL,29,WR,1999,16,16,140,68,48.60%,1105,16.3,6,49,41.4,76,7.9,4.3,69.1,2,IsmaQa00
30,Darnay Scott,CIN,27,WR,1999,16,16,123,68,55.30%,1022,15,7,46,48.8,76,8.3,4.3,63.9,0,ScotDa00
31,Tony Martin,MIA,34,WR,1999,16,13,117,67,57.30%,1037,15.5,5,51,51.3,69,8.9,4.2,64.8,0,MartTo00
32,Jerry Rice,SFO,37,WR,1999,16,16,124,67,54.00%,830,12.4,5,41,46,62,6.7,4.2,51.9,0,RiceJe00
33,Tiki Barber,NYG,24,RB,1999,16,1,91,66,72.50%,609,9.2,2,32,51.6,56,6.7,4.1,38.1,5,BarbTi00
34,Kevin Johnson,CLE,23,WR,1999,16,16,137,66,48.20%,986,14.9,8,40,39.4,64,7.2,4.1,61.6,1,JohnKe01
35,Eric Moulds,BUF,26,WR,1999,14,14,101,65,64.40%,994,15.3,7,44,58.4,54,9.8,4.6,71,1,MoulEr00
36,Michael Westbrook,WAS,27,WR,1999,16,16,114,65,57.00%,1191,18.3,9,47,54.4,65,10.4,4.1,74.4,3,WestMi00
37,Warrick Dunn,TAM,24,RB,1999,15,15,82,64,78.00%,589,9.2,2,29,50,68,7.2,4.3,39.3,3,DunnWa00
38,Patrick Jeffers,CAR,26,WR,1999,15,10,101,63,62.40%,1082,17.2,12,43,53.5,88,10.7,4.2,72.1,0,JeffPa00
39,Wesley Walls*,CAR,33,TE,1999,16,16,108,63,58.30%,822,13,12,47,54.6,37,7.6,3.9,51.4,1,WallWe00
40,Albert Connell,WAS,25,WR,1999,15,14,121,62,51.20%,1132,18.3,7,42,43,62,9.4,4.1,75.5,1,ConnAl00
41,Edgerrin James*+,IND,21,RB,1999,16,16,82,62,75.60%,586,9.5,4,23,45.1,54,7.1,3.9,36.6,8,JameEd00
42,Derrick Mayes,SEA,25,WR,1999,16,15,103,62,60.20%,829,13.4,10,43,53.4,43,8,3.9,51.8,1,MayeDe00
43,Troy Edwards,PIT,22,WR,1999,16,6,118,61,51.70%,714,11.7,5,42,44.1,41,6.1,3.8,44.6,4,EdwaTr00
44,Eddie Kennison,NOR,26,WR,1999,16,16,128,61,47.70%,835,13.7,4,35,40.6,90,6.5,3.8,52.2,6,KennEd00
45,Hines Ward,PIT,23,WR,1999,16,14,101,61,60.40%,638,10.5,7,31,53.5,42,6.3,3.8,39.9,1,WardHi00
46,Terrell Owens,SFO,26,WR,1999,14,14,98,60,61.20%,754,12.6,4,36,50,36,7.7,4.3,53.9,1,OwenTe00
47,Sean Dawkins,SEA,28,WR,1999,16,13,114,58,50.90%,992,17.1,7,51,48.2,45,8.7,3.6,62,1,DawkSe00
48,Terry Kirby,CLE,29,RB,1999,16,10,77,58,75.30%,528,9.1,3,19,39,78,6.9,3.6,33,4,KirbTe00
49,Pete Mitchell,NYG,28,TE,1999,15,6,91,58,63.70%,520,9,3,34,53.8,25,5.7,3.9,34.7,1,MitcPe00
50,Jeff Graham,SDG,30,WR,1999,16,11,114,57,50.00%,968,17,2,40,46.5,54,8.5,3.6,60.5,0,GrahJe00
51,Carl Pickens,CIN,29,WR,1999,16,14,107,57,53.30%,737,12.9,6,32,46.7,75,6.9,3.6,46.1,1,PickCa00
52,Charlie Garner,SFO,27,RB,1999,16,15,76,56,73.70%,535,9.6,2,23,55.3,53,7,3.5,33.4,4,GarnCh00
53,Jacquez Green,TAM,23,WR,1999,16,10,93,56,60.20%,791,14.1,3,32,53.8,62,8.5,3.5,49.4,1,GreeJa00
54,Freddie Jones,SDG,25,TE,1999,16,16,91,56,61.50%,670,12,2,38,51.6,36,7.4,3.5,41.9,0,JoneFr00
55,Derrick Alexander,KAN,28,WR,1999,16,15,103,54,52.40%,832,15.4,2,31,44.7,86,8.1,3.4,52,0,AlexDe00
56,Kevin Dyson,TEN,24,WR,1999,16,16,103,54,52.40%,658,12.2,4,34,47.6,47,6.4,3.4,41.1,0,DysoKe00
57,Torry Holt,STL,23,WR,1999,16,15,97,52,53.60%,788,15.2,6,32,48.5,63,8.1,3.3,49.3,4,HoltTo00
58,Andre Reed,BUF,35,WR,1999,16,16,90,52,57.80%,536,10.3,1,31,47.8,30,6,3.3,33.5,0,ReedAn00
59,Adrian Murrell,ARI,29,RB,1999,16,12,71,49,69.00%,335,6.8,0,13,40.8,23,4.7,3.1,20.9,4,MurrAd00
60,Torrance Small,PHI,29,WR,1999,15,15,99,49,49.50%,655,13.4,4,30,41.4,84,6.6,3.3,43.7,0,SmalTo00
61,Wayne Chrebet,NYJ,26,WR,1999,11,11,66,48,72.70%,631,13.1,3,27,59.1,50,9.6,4.4,57.4,0,ChreWa00
62,Oronde Gadsden,MIA,28,WR,1999,16,7,89,48,53.90%,803,16.7,6,37,44.9,62,9,3,50.2,0,GadsOr00
63,Eddie George*,TEN,26,RB,1999,16,16,65,47,72.30%,458,9.7,4,20,50.8,54,7,2.9,28.6,5,GeorEd00
64,David Sloan*,DET,27,TE,1999,16,15,76,47,61.80%,591,12.6,4,27,55.3,74,7.8,2.9,36.9,0,SloaDa00
65,Curtis Enis,CHI,23,RB,1999,15,12,68,45,66.20%,340,7.6,2,15,33.8,28,5,3,22.7,4,EnisCu00
66,Terrell Fletcher,SDG,26,RB,1999,15,2,65,45,69.20%,360,8,0,18,38.5,25,5.5,3,24,1,FletTe00
67,Curtis Martin,NYJ,26,RB,1999,16,16,49,45,91.80%,259,5.8,0,9,44.9,34,5.3,2.8,16.2,2,MartCu00
68,Jon Ritchie,OAK,25,FB,1999,16,14,61,45,73.80%,408,9.1,1,23,54.1,20,6.7,2.8,25.5,0,RitcJo00
69,Darrin Chiaverini,CLE,22,WR,1999,16,8,76,44,57.90%,487,11.1,4,27,46.1,28,6.4,2.8,30.4,0,ChiaDa00
70,Curtis Conway,CHI,28,WR,1999,9,8,79,44,55.70%,426,9.7,4,24,45.6,30,5.4,4.9,47.3,2,ConwCu00
71,Jake Reed,MIN,32,WR,1999,16,8,78,44,56.40%,643,14.6,2,27,47.4,50,8.2,2.8,40.2,0,ReedJa00
72,O.J. McDuffie,MIA,30,WR,1999,12,10,80,43,53.80%,516,12,2,31,48.8,34,6.5,3.6,43,2,McDuO.00
73,Stanley Pritchett,MIA,26,FB,1999,14,7,58,43,74.10%,312,7.3,4,19,43.1,30,5.4,3.1,22.3,0,PritSt00
74,Keith Poole,NOR,25,WR,1999,15,15,86,42,48.80%,796,19,6,34,46.5,67,9.3,2.8,53.1,0,PoolKe00
75,Terrence Wilkins,IND,24,WR,1999,16,11,67,42,62.70%,565,13.5,4,25,53.7,80,8.4,2.6,35.3,3,WilkTe00
76,Duce Staley,PHI,24,RB,1999,16,16,66,41,62.10%,294,7.2,2,19,37.9,19,4.5,2.6,18.4,5,StalDu00
77,David Boston,ARI,21,WR,1999,16,8,81,40,49.40%,473,11.8,2,21,38.3,43,5.8,2.5,29.6,2,BostDa00
78,Bob Christian,ATL,31,FB,1999,16,14,62,40,64.50%,354,8.9,2,17,40.3,36,5.7,2.5,22.1,1,ChriBo00
79,Ken Dilger,IND,28,TE,1999,15,15,47,40,85.10%,479,12,2,28,70.2,30,10.2,2.7,31.9,1,DilgKe00
80,Andre Hastings,NOR,29,WR,1999,15,5,64,40,62.50%,564,14.1,1,25,51.6,42,8.8,2.7,37.6,0,HastAn00
81,Shawn Jefferson,NWE,30,WR,1999,16,16,77,40,51.90%,698,17.5,6,33,51.9,68,9.1,2.5,43.6,0,JeffSh00
82,Mikhael Ricks,SDG,25,WR,1999,16,15,74,40,54.10%,429,10.7,0,24,47.3,50,5.8,2.5,26.8,0,RickMi00
83,Ricky Watters,SEA,30,RB,1999,16,16,62,40,64.50%,387,9.7,2,17,48.4,25,6.2,2.5,24.2,4,WattRi00
84,Rickey Dudley,OAK,27,TE,1999,16,16,59,39,66.10%,555,14.2,9,36,66.1,35,9.4,2.4,34.7,0,DudlRi00
85,James Jett,OAK,29,WR,1999,16,11,79,39,49.40%,552,14.2,2,32,48.1,43,7,2.4,34.5,0,JettJa00
86,Yancey Thigpen,TEN,30,WR,1999,10,10,68,38,55.90%,648,17.1,4,30,51.5,35,9.5,3.8,64.8,1,ThigYa00
87,Ryan Wetnight,CHI,29,TE,1999,16,4,60,38,63.30%,277,7.3,1,15,55,22,4.6,2.4,17.3,0,WetnRy00
88,Justin Armour,BAL,26,WR,1999,15,7,87,37,42.50%,538,14.5,4,29,37.9,54,6.2,2.5,35.9,0,ArmoJu00
89,Corey Bradford,GNB,24,WR,1999,16,2,82,37,45.10%,637,17.2,5,25,36.6,74,7.8,2.3,39.8,1,BradCo00
90,Fred McCrary,SDG,27,FB,1999,16,14,50,37,74.00%,201,5.4,1,7,42,38,4,2.3,12.6,0,McCrFr00
91,Rob Moore,ARI,31,WR,1999,14,10,96,37,38.50%,621,16.8,5,26,32.3,71,6.5,2.6,44.4,0,MoorRo00
92,Jay Riemersma,BUF,26,TE,1999,14,11,61,37,60.70%,496,13.4,4,25,50.8,38,8.1,2.6,35.4,0,RiemJa00
93,Troy Brown,NWE,28,WR,1999,13,1,56,36,64.30%,471,13.1,1,23,53.6,37,8.4,2.8,36.2,1,BrowTr00
94,Az-Zahir Hakim,STL,22,WR,1999,15,0,56,36,64.30%,677,18.8,8,25,53.6,75,12.1,2.4,45.1,6,HakiAz00
95,Christian Fauria,SEA,28,TE,1999,16,16,51,35,68.60%,376,10.7,0,20,58.8,25,7.4,2.2,23.5,1,FaurCh00
96,Joe Horn,KAN,27,WR,1999,16,1,56,35,62.50%,586,16.7,6,28,58.9,76,10.5,2.2,36.6,0,HornJo00
97,David LaFleur,DAL,25,TE,1999,16,16,51,35,68.60%,322,9.2,7,18,54.9,25,6.3,2.2,20.1,0,LaFlDa00
98,Reggie Brown,SEA,26,FB,1999,16,8,47,34,72.30%,228,6.7,1,11,42.6,26,4.9,2.1,14.3,1,BrowRe00
99,Greg Clark,SFO,27,TE,1999,12,11,55,34,61.80%,347,10.2,0,24,56.4,24,6.3,2.8,28.9,1,ClarGr00
100,Charles Johnson,PHI,27,WR,1999,11,11,72,34,47.20%,414,12.2,1,20,38.9,36,5.8,3.1,37.6,2,JohnCh00
101,Rob Konrad,MIA,23,FB,1999,15,9,66,34,51.50%,251,7.4,1,14,39.4,25,3.8,2.3,16.7,3,KonrRo00
102,Kevin Lockett,KAN,25,WR,1999,16,1,55,34,61.80%,426,12.5,2,26,54.5,39,7.7,2.1,26.6,0,LockKe00
103,Marcus Pollard,IND,27,TE,1999,16,12,45,34,75.60%,374,11,4,18,57.8,33,8.3,2.1,23.4,2,PollMa00
104,J.J. Stokes,SFO,27,WR,1999,16,4,78,34,43.60%,429,12.6,3,20,34.6,47,5.5,2.1,26.8,1,StokJ.00
105,Chris Warren,DAL,31,RB,1999,16,1,45,34,75.60%,224,6.6,0,10,33.3,24,5,2.1,14,4,WarrCh00
106,Ricky Proehl,STL,31,WR,1999,15,2,49,33,67.30%,349,10.6,0,24,57.1,30,7.1,2.2,23.3,0,ProeRi00
107,Fred Beasley,SFO,25,FB,1999,13,11,51,32,62.70%,282,8.8,0,16,47.1,24,5.5,2.5,21.7,2,BeasFr00
108,Kyle Brady,JAX,27,TE,1999,13,12,46,32,69.60%,346,10.8,1,15,52.2,30,7.5,2.5,26.6,0,BradKy00
109,Byron Chamberlain,DEN,28,TE,1999,16,0,57,32,56.10%,488,15.3,2,18,42.1,88,8.6,2,30.5,0,ChamBy00
110,Ben Coates,NWE,30,TE,1999,16,15,63,32,50.80%,370,11.6,2,20,38.1,27,5.9,2,23.1,0,CoatBe00
111,Troy Drayton,MIA,29,TE,1999,14,13,50,32,64.00%,299,9.3,1,14,54,26,6,2.3,21.4,0,DrayTr00
112,Tim Dwight,ATL,24,WR,1999,12,8,50,32,64.00%,669,20.9,7,27,56,60,13.4,2.7,55.8,2,DwigTi00
113,Charles Evans,BAL,32,FB,1999,16,10,47,32,68.10%,235,7.3,1,12,44.7,27,5,2,14.7,0,EvanCh00
114,Corey Dillon*,CIN,25,RB,1999,15,15,49,31,63.30%,290,9.4,1,13,42.9,23,5.9,2.1,19.3,3,DillCo00
115,Willie Jackson,CIN,28,WR,1999,16,2,63,31,49.20%,369,11.9,2,22,41.3,29,5.9,1.9,23.1,1,JackWi00
116,Brian Mitchell,WAS,31,RB,1999,16,0,40,31,77.50%,305,9.8,0,12,42.5,36,7.6,1.9,19.1,2,MitcBr00
117,Peerless Price,BUF,23,WR,1999,16,4,62,31,50.00%,393,12.7,3,19,41.9,45,6.3,1.9,24.6,0,PricPe00
118,Kevin Williams,BUF,28,WR,1999,16,0,48,31,64.60%,381,12.3,0,20,47.9,35,7.9,1.9,23.8,0,WillKe00
119,Reidel Anthony,TAM,23,WR,1999,13,7,56,30,53.60%,296,9.9,1,18,41.1,30,5.3,2.3,22.8,1,AnthRe00
120,Terry Hardy,ARI,23,TE,1999,16,16,45,30,66.70%,222,7.4,0,12,48.9,23,4.9,1.9,13.9,1,HardTe00
121,Courtney Hawkins,PIT,30,WR,1999,11,11,55,30,54.50%,285,9.5,0,19,47.3,23,5.2,2.7,25.9,0,HawkCo00
122,William Henderson,GNB,28,FB,1999,16,13,39,30,76.90%,203,6.8,1,11,48.7,22,5.2,1.9,12.7,1,HendWi00
123,Ernie Mills,DAL,31,WR,1999,11,7,51,30,58.80%,325,10.8,0,15,43.1,36,6.4,2.7,29.5,0,MillEr00
124,Stephen Alexander,WAS,24,TE,1999,15,15,47,29,61.70%,324,11.2,3,19,53.2,27,6.9,1.9,21.6,0,AlexSt00
125,Richie Anderson,NYJ,28,FB,1999,16,9,36,29,80.60%,302,10.4,3,14,55.6,29,8.4,1.8,18.9,0,AndeRi00
126,Patrick Johnson,BAL,23,WR,1999,10,6,58,29,50.00%,526,18.1,3,19,44.8,76,9.1,2.9,52.6,1,JohnPa00
127,Jonathan Linton,BUF,25,RB,1999,16,2,37,29,78.40%,228,7.9,1,8,48.6,28,6.2,1.8,14.3,4,LintJo00
128,Lamont Warren,NWE,26,RB,1999,16,2,48,29,60.40%,262,9,1,15,39.6,21,5.5,1.8,16.4,0,WarrLa00
129,Andrew Glover,MIN,32,TE,1999,16,13,50,28,56.00%,327,11.7,1,14,42,31,6.5,1.8,20.4,0,GlovAn00
130,Bobby Shaw,PIT,24,WR,1999,15,1,43,28,65.10%,387,13.8,3,18,53.5,49,9,1.9,25.8,0,ShawBo00
131,Ricky Williams,NOR,22,RB,1999,12,12,40,28,70.00%,172,6.1,0,8,30,29,4.3,2.3,14.3,6,WillRi00
132,Mike Alstott*+,TAM,26,FB,1999,16,16,33,27,81.80%,239,8.9,2,11,51.5,24,7.2,1.7,14.9,6,AlstMi00
133,Marc Edwards,CLE,25,FB,1999,16,14,40,27,67.50%,212,7.9,2,8,40,27,5.3,1.7,13.3,1,EdwaMa00
134,Richard Huntley,PIT,27,RB,1999,16,2,39,27,69.20%,253,9.4,3,14,41,25,6.5,1.7,15.8,3,HuntRi00
135,Emmitt Smith*,DAL,30,RB,1999,15,15,32,27,84.40%,119,4.4,2,4,40.6,14,3.7,1.8,7.9,5,SmitEm00
136,Luther Broughton,PHI,25,TE,1999,16,3,46,26,56.50%,295,11.3,4,18,45.7,33,6.4,1.6,18.4,0,BrouLu00
137,Cam Cleeland,NOR,24,TE,1999,11,8,47,26,55.30%,325,12.5,1,16,48.9,31,6.9,2.4,29.5,1,CleeCa00
138,Irving Fryar,WAS,37,WR,1999,16,1,46,26,56.50%,254,9.8,2,16,39.1,30,5.5,1.6,15.9,0,FryaIr00
139,Howard Griffith,DEN,32,FB,1999,16,16,39,26,66.70%,192,7.4,1,13,48.7,20,4.9,1.6,12,0,GrifHo00
140,Jackie Harris,TEN,31,TE,1999,12,1,34,26,76.50%,297,11.4,1,10,64.7,62,8.7,2.2,24.8,0,HarrJa00
141,Tony McGee,CIN,28,TE,1999,16,16,49,26,53.10%,344,13.2,2,17,49,35,7,1.6,21.5,0,McGeTo00
142,Mike Pritchard,SEA,30,WR,1999,14,5,48,26,54.20%,375,14.4,2,19,47.9,51,7.8,1.9,26.8,0,PritMi00
143,Clif Groce,CIN,27,FB,1999,16,15,40,25,62.50%,154,6.2,0,6,40,14,3.9,1.6,9.6,0,GrocCl00
144,Sedrick Irvin,DET,21,RB,1999,14,0,32,25,78.10%,233,9.3,0,11,43.8,31,7.3,1.8,16.6,2,IrviSe00
145,Jermaine Lewis,BAL,25,WR,1999,15,6,58,25,43.10%,281,11.2,2,13,27.6,46,4.8,1.7,18.7,1,LewiJe00
146,Roland Williams,STL,24,TE,1999,16,15,35,25,71.40%,226,9,6,14,54.3,24,6.5,1.6,14.1,0,WillRo01
147,Dwayne Carswell,DEN,27,TE,1999,16,11,38,24,63.20%,201,8.4,2,12,60.5,20,5.3,1.5,12.6,0,CarsDw00
148,Errict Rhett,BAL,29,RB,1999,16,10,32,24,75.00%,169,7,2,7,50,20,5.3,1.5,10.6,0,RhetEr00
149,Tony Richardson,KAN,28,FB,1999,16,16,28,24,85.70%,141,5.9,0,4,42.9,29,5,1.5,8.8,1,RichTo00
150,Irv Smith,CLE,28,TE,1999,13,13,42,24,57.10%,222,9.3,1,13,38.1,22,5.3,1.8,17.1,0,SmitIr00
151,Robert Smith,MIN,27,RB,1999,13,12,30,24,80.00%,166,6.9,0,6,33.3,34,5.5,1.8,12.8,1,SmitRo00
152,Tim Biakabutuka,CAR,25,RB,1999,11,11,29,23,79.30%,189,8.2,0,9,48.3,32,6.5,2.1,17.2,3,BiakTi00
153,Stephen Davis*,WAS,25,RB,1999,14,14,28,23,82.10%,111,4.8,0,5,39.3,21,4,1.6,7.9,4,DaviSt00
154,Fred Lane,CAR,24,RB,1999,15,5,30,23,76.70%,163,7.1,0,5,40,23,5.4,1.5,10.9,1,LaneFr00
155,Dave Moore,TAM,30,TE,1999,16,16,36,23,63.90%,276,12,5,12,58.3,35,7.7,1.4,17.3,0,MoorDa00
156,Shannon Sharpe,DEN,31,TE,1999,5,5,37,23,62.20%,224,9.7,0,9,43.2,24,6.1,4.6,44.8,0,SharSh00
157,Leslie Shepherd,CLE,30,WR,1999,9,8,59,23,39.00%,274,11.9,0,13,28.8,36,4.6,2.6,30.4,0,ShepLe00
158,Jason Tucker,DAL,23,WR,1999,15,4,45,23,51.10%,439,19.1,2,20,46.7,90,9.8,1.5,29.3,1,TuckJa00
159,Chris Calloway,ATL,31,WR,1999,11,6,43,22,51.20%,314,14.3,1,18,51.2,33,7.3,2,28.5,0,CallCh00
160,Bert Emanuel,TAM,29,WR,1999,11,10,52,22,42.30%,238,10.8,1,10,25,39,4.6,2,21.6,0,EmanBe00
161,Joey Galloway,SEA,28,WR,1999,8,4,52,22,42.30%,335,15.2,1,17,38.5,48,6.4,2.8,41.9,0,GallJo00
162,Ron Rivers,DET,28,RB,1999,7,6,24,22,91.70%,173,7.9,1,8,58.3,31,7.2,3.1,24.7,0,RiveRo00
163,Dedric Ward,NYJ,25,WR,1999,16,10,49,22,44.90%,325,14.8,3,16,36.7,56,6.6,1.4,20.3,2,WardDe00
164,Jerome Bettis,PIT,27,RB,1999,16,16,28,21,75.00%,110,5.2,0,2,39.3,17,3.9,1.3,6.9,2,BettJe00
165,William Floyd,CAR,27,FB,1999,16,16,32,21,65.60%,179,8.5,0,8,46.9,25,5.6,1.3,11.2,1,FloyWi00
166,Olandis Gary,DEN,24,RB,1999,12,12,29,21,72.40%,159,7.6,0,5,55.2,21,5.5,1.8,13.3,2,GaryOl00
167,E.G. Green,IND,24,WR,1999,11,4,44,21,47.70%,287,13.7,0,16,38.6,50,6.5,1.9,26.1,0,GreeE.00
168,Andre Rison,KAN,32,WR,1999,15,14,44,21,47.70%,218,10.4,0,11,38.6,20,5,1.4,14.5,0,RisoAn00
169,Cory Schlesinger,DET,27,FB,1999,16,11,34,21,61.80%,151,7.2,1,6,35.3,25,4.4,1.3,9.4,4,SchlCo00
170,James Stewart,JAX,28,RB,1999,14,7,24,21,87.50%,108,5.1,0,4,29.2,19,4.5,1.5,7.7,4,StewJa00
171,Tyrone Wheatley,OAK,27,RB,1999,16,9,38,21,55.30%,196,9.3,3,7,31.6,28,5.2,1.3,12.3,3,WheaTy00
172,Karl Williams,TAM,28,WR,1999,13,4,33,21,63.60%,176,8.4,0,9,39.4,14,5.3,1.6,13.5,2,WillKa00
173,Will Blackwell,PIT,24,WR,1999,11,1,36,20,55.60%,186,9.3,0,11,44.4,26,5.2,1.8,16.9,1,BlacWi00
174,Tony Carter,NWE,27,FB,1999,16,14,31,20,64.50%,108,5.4,0,4,38.7,20,3.5,1.3,6.8,0,CartTo00
175,Tyrone Davis,GNB,27,TE,1999,16,13,41,20,48.80%,204,10.2,2,11,36.6,33,5,1.3,12.8,0,DaviTy00
176,Sam Gash*,BUF,30,FB,1999,15,11,27,20,74.10%,163,8.2,2,10,70.4,31,6,1.3,10.9,0,GashSa00
177,Terry Mickens,OAK,28,WR,1999,16,3,40,20,50.00%,261,13.1,0,13,47.5,30,6.5,1.3,16.3,1,MickTe00
178,Glyn Milburn*+,CHI,28,RB,1999,16,1,30,20,66.70%,151,7.6,0,7,43.3,22,5,1.3,9.4,4,MilbGl00
179,Chris Sanders,TEN,27,WR,1999,16,0,48,20,41.70%,336,16.8,1,11,35.4,48,7,1.3,21,0,SandCh00
180,Lamar Smith,NOR,29,RB,1999,13,2,30,20,66.70%,151,7.6,1,9,36.7,26,5,1.5,11.6,1,SmitLa00
181,Marty Booker,CHI,23,WR,1999,9,4,33,19,57.60%,219,11.5,3,9,42.4,57,6.6,2.1,24.3,0,BookMa00
182,Aaron Craver,NOR,31,FB,1999,13,10,42,19,45.20%,154,8.1,0,6,21.4,29,3.7,1.5,11.8,1,CravAa00
183,Damon Jones,JAX,25,TE,1999,15,8,33,19,57.60%,221,11.6,4,15,48.5,31,6.7,1.3,14.7,0,JoneDa00
184,Tony Simmons,NWE,25,WR,1999,15,1,33,19,57.60%,276,14.5,2,10,48.5,58,8.4,1.3,18.4,1,SimmTo00
185,Vincent Brisby,NWE,28,WR,1999,12,1,34,18,52.90%,266,14.8,0,13,50,40,7.8,1.5,22.2,0,BrisVi00
186,Na Brown,PHI,22,WR,1999,12,5,36,18,50.00%,188,10.4,1,9,33.3,27,5.2,1.5,15.7,0,BrowNa00
187,Mark Bruener,PIT,27,TE,1999,14,14,34,18,52.90%,176,9.8,0,6,32.4,29,5.2,1.3,12.6,0,BrueMa00
188,Yatil Green,MIA,26,WR,1999,8,1,40,18,45.00%,234,13,0,16,42.5,27,5.9,2.3,29.3,0,GreeYa00
189,Joe Jurevicius,NYG,25,WR,1999,16,1,40,18,45.00%,318,17.7,1,12,45,71,8,1.1,19.9,1,JureJo00
190,Napoleon Kaufman,OAK,26,RB,1999,16,5,25,18,72.00%,181,10.1,1,7,36,50,7.2,1.1,11.3,3,KaufNa00
191,Rashaan Shehee,KAN,24,RB,1999,9,5,19,18,94.70%,136,7.6,0,5,47.4,17,7.2,2,15.1,1,ShehRa00
192,Tremayne Stephens,SDG,23,RB,1999,11,2,23,18,78.30%,133,7.4,1,6,43.5,22,5.8,1.6,12.1,2,StepTr00
193,Karim Abdul-Jabbar,2TM,25,RB,1999,13,9,22,17,77.30%,84,4.9,1,0,0,21,3.8,1.3,6.5,0,AbduKa00
