Rk,Player,Tm,Age,Pos,Year,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
193,Equanimeous St. Brown,CHI,26,WR,2022,16,16,38,21,55.30%,323,15.4,1,14,44.7,56,8.5,1.3,20.2,1,St.BEq00
194,Ian Thomas,CAR,26,TE,2022,17,17,30,21,70.00%,197,9.4,0,8,53.3,50,6.6,1.2,11.6,0,ThomIa00
195,C.J. Uzomah,NYJ,29,TE,2022,15,13,27,21,77.80%,232,11,2,10,51.9,40,8.6,1.4,15.5,0,UzomC.00
196,Cameron Brate,TAM,31,TE,2022,11,1,38,20,52.60%,174,8.7,0,8,28.9,21,4.6,1.8,15.8,0,BratCa00
197,Matt Breida,NYG,27,RB,2022,17,1,25,20,80.00%,118,5.9,0,5,36,16,4.7,1.2,6.9,0,BreiMa00
198,Robbie Chosen,2TM,29,WR,2022,16,7,44,20,45.50%,282,14.1,1,10,34.1,75,6.4,1.3,17.6,1,AndeRo04
199,Phillip Dorsett,HOU,29,WR,2022,15,4,40,20,50.00%,257,12.9,1,11,42.5,34,6.4,1.3,17.1,0,DorsPh00
200,Jamycal Hasty,JAX,26,RB,2022,17,0,26,20,76.90%,126,6.3,1,7,30.8,28,4.8,1.2,7.4,0,HastJa02
201,Dare Ogunbowale,HOU,28,RB,2022,17,4,26,20,76.90%,104,5.2,0,5,34.6,23,4,1.2,6.1,0,OgunDa00
202,Miles Sanders*,PHI,25,RB,2022,17,15,26,20,76.90%,78,3.9,0,2,46.2,16,3,1.2,4.6,2,SandMi01
203,Mo Alie-Cox,IND,29,TE,2022,17,11,28,19,67.90%,189,9.9,3,9,50,34,6.8,1.1,11.1,1,AlieMo00
204,Jake Ferguson,DAL,23,TE,2022,16,8,22,19,86.40%,174,9.2,2,8,63.6,30,7.9,1.2,10.9,0,FergJa00
205,Zach Gentry,PIT,26,TE,2022,17,13,23,19,82.60%,132,6.9,0,6,39.1,32,5.7,1.1,7.8,0,GentZa00
206,Breece Hall,NYJ,21,RB,2022,7,2,31,19,61.30%,218,11.5,1,8,35.5,79,7,2.7,31.1,1,HallBr03
207,Kyle Juszczyk*,SFO,31,FB,2022,16,12,23,19,82.60%,200,10.5,1,9,56.5,35,8.7,1.2,12.5,0,JuszKy00
208,Johnny Mundt,MIN,28,TE,2022,17,12,21,19,90.50%,140,7.4,1,9,66.7,17,6.7,1.1,8.2,0,MundJo00
209,Dante Pettis,CHI,27,WR,2022,17,7,41,19,46.30%,245,12.9,3,9,31.7,51,6,1.1,14.4,1,PettDa00
210,Tre'Quan Smith,NOR,26,WR,2022,15,6,27,19,70.40%,278,14.6,1,14,66.7,48,10.3,1.3,18.5,0,SmitTr03
211,Tommy Tremble,CAR,22,TE,2022,17,4,32,19,59.40%,174,9.2,3,9,43.8,29,5.4,1.1,10.2,1,TremTo00
212,Tutu Atwell,LAR,23,WR,2022,13,4,35,18,51.40%,298,16.6,1,11,40,62,8.5,1.4,22.9,0,AtweTu00
213,Braxton Berrios,NYJ,27,WR,2022,17,2,32,18,56.30%,145,8.1,0,8,34.4,25,4.5,1.1,8.5,1,BerrBr00
214,Adam Trautman,NOR,25,TE,2022,15,12,22,18,81.80%,207,11.5,1,9,59.1,22,9.4,1.2,13.8,0,TrauAd00
215,Brock Wright,DET,24,TE,2022,17,10,24,18,75.00%,216,12,4,13,62.5,51,9,1.1,12.7,0,WrigBr01
216,DeeJay Dallas,SEA,24,RB,2022,15,0,19,17,89.50%,126,7.4,0,5,57.9,41,6.6,1.1,8.4,1,DallDe00
217,Kenyan Drake,BAL,28,RB,2022,12,5,26,17,65.40%,89,5.2,1,7,34.6,15,3.4,1.4,7.4,1,DrakKe00
218,Clyde Edwards-Helaire,KAN,23,RB,2022,10,6,23,17,73.90%,151,8.9,3,11,60.9,25,6.6,1.7,15.1,0,EdwaCl00
219,Ezekiel Elliott,DAL,27,RB,2022,15,14,23,17,73.90%,92,5.4,0,4,39.1,31,4,1.1,6.1,0,ElliEz00
220,Damien Harris,NWE,25,RB,2022,11,9,23,17,73.90%,97,5.7,0,4,43.5,15,4.2,1.5,8.8,0,HarrDa06
221,Darrell Henderson,LAR,25,RB,2022,10,7,22,17,77.30%,102,6,0,5,50,15,4.6,1.7,10.2,0,HendDa00
222,Mitchell Wilcox,CIN,26,TE,2022,16,4,18,17,94.40%,139,8.2,1,6,66.7,19,7.7,1.1,8.7,0,WilcMi01
223,Tyler Allgeier,ATL,22,RB,2022,16,7,17,16,94.10%,139,8.7,1,8,58.8,26,8.2,1,8.7,0,AllgTy00
224,Marquez Callaway,NOR,24,WR,2022,14,3,32,16,50.00%,158,9.9,1,11,43.8,33,4.9,1.1,11.3,0,CallMa01
225,Chase Edmonds,2TM,26,RB,2022,13,3,24,16,66.70%,157,9.8,1,7,41.7,27,6.5,1.2,12.1,0,EdmoCh00
226,Travis Homer,SEA,24,RB,2022,10,1,18,16,88.90%,157,9.8,1,7,50,27,8.7,1.6,15.7,1,HomeTr00
227,Mark Ingram,NOR,33,RB,2022,10,3,18,16,88.90%,68,4.3,0,2,33.3,11,3.8,1.6,6.8,2,IngrMa01
228,MyCole Pruitt,ATL,30,TE,2022,13,4,21,16,76.20%,150,9.4,4,10,61.9,29,7.1,1.2,11.5,0,PruiMy00
229,Amari Rodgers,2TM,23,,2022,16,1,25,16,64.00%,204,12.8,1,12,48,37,8.2,1,12.8,6,RodgAm00
230,Michael Thomas,NOR,29,WR,2022,3,3,22,16,72.70%,171,10.7,3,13,72.7,21,7.8,5.3,57,0,ThomMi05
231,Kadarius Toney,2TM,23,WR,2022,9,4,20,16,80.00%,171,10.7,2,8,55,38,8.6,1.8,19,1,ToneKa00
232,Sammy Watkins,2TM,29,,2022,12,5,27,16,59.30%,325,20.3,0,11,59.3,55,12,1.3,27.1,1,WatkSa00
233,Javonte Williams,DEN,22,RB,2022,4,4,22,16,72.70%,76,4.8,0,4,31.8,13,3.5,4,19,1,WillJa10
234,Rashod Bateman,BAL,23,WR,2022,6,5,28,15,53.60%,285,19,2,7,42.9,75,10.2,2.5,47.5,1,BateRa00
235,Ashton Dulin,IND,25,WR,2022,12,2,22,15,68.20%,207,13.8,1,12,63.6,39,9.4,1.3,17.3,0,DuliAs00
236,Alec Ingold,MIA,26,FB,2022,17,14,23,15,65.20%,105,7,1,4,52.2,17,4.6,0.9,6.2,0,IngoAl01
237,Trenton Irwin,CIN,27,WR,2022,9,2,23,15,65.20%,231,15.4,4,12,65.2,45,10,1.7,25.7,0,IrwiTr00
238,Alexander Mattison,MIN,24,RB,2022,17,0,18,15,83.30%,91,6.1,1,4,33.3,16,5.1,0.9,5.4,0,MattAl01
239,Zach Pascal,PHI,28,WR,2022,17,2,19,15,78.90%,150,10,1,9,63.2,34,7.9,0.9,8.8,0,PascZa00
240,Eric Saubert,DEN,28,TE,2022,17,6,24,15,62.50%,148,9.9,1,6,37.5,25,6.2,0.9,8.7,0,SaubEr00
241,Durham Smythe,MIA,27,TE,2022,16,15,20,15,75.00%,129,8.6,1,7,55,26,6.5,0.9,8.1,0,SmytDu00
242,Justin Watson,KAN,26,WR,2022,17,5,34,15,44.10%,315,21,2,12,44.1,67,9.3,0.9,18.5,0,WatsJu01
243,John Bates,WAS,25,TE,2022,16,7,22,14,63.60%,108,7.7,1,4,50,20,4.9,0.9,6.8,1,BateJo00
244,Chuba Hubbard,CAR,23,RB,2022,15,2,17,14,82.40%,171,12.2,0,5,47.1,45,10.1,0.9,11.4,2,HubbCh01
245,Brevin Jordan,HOU,22,TE,2022,11,3,28,14,50.00%,128,9.1,0,7,39.3,20,4.6,1.3,11.6,0,JordBr00
246,Joshua Kelley,LAC,25,RB,2022,13,1,25,14,56.00%,101,7.2,0,4,44,22,4,1.1,7.8,0,KellJo01
247,Ray-Ray McCloud,SFO,26,WR,2022,17,2,25,14,56.00%,243,17.4,1,11,52,42,9.7,0.8,14.3,2,McClRa00
248,Josh Oliver,BAL,25,TE,2022,17,9,25,14,56.00%,149,10.6,2,7,48,40,6,0.8,8.8,0,OlivJo00
249,Steven Sims,PIT,25,WR,2022,12,2,23,14,60.90%,104,7.4,0,5,43.5,28,4.5,1.2,8.7,3,SimsSt00
250,Cam Akers,LAR,23,RB,2022,15,9,18,13,72.20%,117,9,0,8,50,18,6.5,0.9,7.8,2,AkerCa00
251,Damiere Byrd,ATL,29,WR,2022,14,4,23,13,56.50%,268,20.6,2,9,47.8,75,11.7,0.9,19.1,0,ByrdDa00
252,Lawrence Cager,2TM,25,TE,2022,7,4,19,13,68.40%,118,9.1,1,8,52.6,20,6.2,1.9,16.9,0,CageLa01
253,Josiah Deguara,GNB,25,TE,2022,17,3,15,13,86.70%,114,8.8,0,4,80,25,7.6,0.8,6.7,0,DeguJo00
254,KhaDarel Hodge,ATL,27,WR,2022,17,1,20,13,65.00%,202,15.5,1,7,55,39,10.1,0.8,11.9,0,HodgKh00
255,Zonovan Knight,NYJ,21,RB,2022,7,4,14,13,92.90%,100,7.7,0,5,71.4,16,7.1,1.9,14.3,2,KnigZo00
256,Isiah Pacheco,KAN,23,RB,2022,17,11,14,13,92.90%,130,10,0,7,64.3,32,9.3,0.8,7.6,4,PachIs00
257,Sterling Shepard,NYG,29,WR,2022,3,2,24,13,54.20%,154,11.8,1,4,29.2,65,6.4,4.3,51.3,0,ShepSt00
258,Avery Williams,ATL,24,RB,2022,17,3,14,13,92.90%,61,4.7,0,3,35.7,10,4.4,0.8,3.6,1,WillAv02
259,Pharaoh Brown,2TM,28,TE,2022,16,8,20,12,60.00%,117,9.8,0,6,40,30,5.9,0.8,7.3,0,BrowPh01
260,Connor Heyward,PIT,23,TE,2022,17,0,17,12,70.60%,151,12.6,1,6,58.8,45,8.9,0.7,8.9,0,HeywCo00
261,Justice Hill,BAL,25,RB,2022,15,0,12,12,100.00%,58,4.8,0,2,41.7,15,4.8,0.8,3.9,2,HillJu00
262,Justin Jackson,DET,26,RB,2022,16,0,19,12,63.20%,101,8.4,1,7,52.6,15,5.3,0.8,6.3,0,JackJu01
263,Ty Johnson,NYJ,25,RB,2022,17,1,24,12,50.00%,88,7.3,0,3,25,16,3.7,0.7,5.2,0,JohnTy02
264,Geoff Swaim,TEN,29,TE,2022,17,13,16,12,75.00%,58,4.8,1,4,37.5,13,3.6,0.7,3.4,0,SwaiGe00
265,Jamaal Williams,DET,27,RB,2022,17,9,16,12,75.00%,73,6.1,0,4,37.5,17,4.6,0.7,4.3,3,WillJa06
266,Cedrick Wilson Jr.,MIA,27,WR,2022,15,0,18,12,66.70%,136,11.3,0,8,61.1,21,7.6,0.8,9.1,0,WilsCe01
267,Hassan Haskins,TEN,23,RB,2022,15,1,12,11,91.70%,57,5.2,0,2,25,10,4.8,0.7,3.8,0,HaskHa00
268,Peyton Hendershot,DAL,23,TE,2022,17,2,16,11,68.80%,103,9.4,2,8,50,29,6.4,0.6,6.1,1,HendPe01
269,Denzel Mims,NYJ,25,WR,2022,10,4,25,11,44.00%,186,16.9,0,7,36,63,7.4,1.1,18.6,0,MimsDe00
270,James Mitchell,DET,23,TE,2022,14,0,11,11,100.00%,113,10.3,1,7,100,22,10.3,0.8,8.1,0,MitcJa00
271,Zack Moss,2TM,25,RB,2022,13,3,13,11,84.60%,39,3.5,0,2,38.5,8,3,0.8,3,1,MossZa00
272,Patrick Ricard*,BAL,28,FB,2022,17,16,13,11,84.60%,74,6.7,0,1,61.5,19,5.7,0.6,4.4,0,RicaPa00
273,James Robinson,2TM,24,RB,2022,11,5,14,11,78.60%,51,4.6,2,5,50,10,3.6,1,4.6,1,RobiJa00
274,David Sills,NYG,26,WR,2022,9,5,17,11,64.70%,106,9.6,0,7,52.9,24,6.2,1.2,11.8,0,SillDa01
275,Jack Stoll,PHI,24,TE,2022,17,11,14,11,78.60%,123,11.2,0,5,71.4,26,8.8,0.6,7.2,0,StolJa00
276,Shane Zylstra,DET,26,TE,2022,13,2,15,11,73.30%,60,5.5,4,6,46.7,14,4,0.8,4.6,0,ZylsSh00
277,Michael Bandy,LAC,25,WR,2022,10,2,21,10,47.60%,89,8.9,0,5,33.3,25,4.2,1,8.9,0,BandMi00
278,Raheem Blackshear,CAR,23,RB,2022,13,1,12,10,83.30%,93,9.3,0,3,50,27,7.8,0.8,7.2,1,BlacRa00
279,Keelan Cole,LVR,29,WR,2022,14,3,21,10,47.60%,141,14.1,1,8,47.6,30,6.7,0.7,10.1,1,ColeKe00
280,C.J. Ham,MIN,29,FB,2022,17,4,12,10,83.30%,86,8.6,0,7,83.3,17,7.2,0.6,5.1,0,HamxC.00
281,O.J. Howard,HOU,28,TE,2022,13,10,23,10,43.50%,145,14.5,2,6,34.8,26,6.3,0.8,11.2,0,HowaO.00
282,Tanner Hudson,NYG,28,TE,2022,11,0,15,10,66.70%,132,13.2,0,8,60,27,8.8,0.9,12,0,HudsTa00
283,Tre' McKitty,LAC,23,TE,2022,17,8,18,10,55.60%,72,7.2,0,0,22.2,12,4,0.6,4.2,1,McKiTr00
284,Albert Okwuegbunam,DEN,24,TE,2022,8,1,18,10,55.60%,95,9.5,1,4,44.4,25,5.3,1.3,11.9,0,OkwuAl00
285,Donald Parham,LAC,25,TE,2022,6,1,12,10,83.30%,130,13,1,5,83.3,24,10.8,1.7,21.7,0,ParhDo00
286,Byron Pringle,CHI,29,WR,2022,11,4,16,10,62.50%,135,13.5,2,8,56.3,35,8.4,0.9,12.3,0,PrinBy00
287,Khalil Shakir,BUF,22,WR,2022,14,2,20,10,50.00%,161,16.1,1,7,40,31,8.1,0.7,11.5,0,ShakKh00
288,Dan Arnold,JAX,27,TE,2022,17,0,13,9,69.20%,135,15,0,5,53.8,26,10.4,0.5,7.9,0,ArnoDa00
289,Brandon Bolden,LVR,32,RB,2022,16,0,9,9,100.00%,57,6.3,1,2,44.4,18,6.3,0.6,3.6,0,BoldBr00
290,Mike Boone,DEN,27,RB,2022,9,0,15,9,60.00%,96,10.7,0,2,13.3,34,6.4,1,10.7,0,BoonMi00
291,River Cracraft,MIA,28,WR,2022,11,0,14,9,64.30%,102,11.3,2,8,57.1,22,7.3,0.8,9.3,0,CracRi00
292,Anthony Firkser,ATL,27,TE,2022,11,1,13,9,69.20%,100,11.1,0,5,38.5,22,7.7,0.8,9.1,0,FirkAn00
293,Jody Fortson,KAN,27,TE,2022,13,1,13,9,69.20%,108,12,2,6,69.2,40,8.3,0.7,8.3,1,FortJo01
294,Khalil Herbert,CHI,24,RB,2022,13,1,12,9,75.00%,57,6.3,1,2,16.7,25,4.8,0.7,4.4,0,HerbKh00
295,Parker Hesse,ATL,27,TE,2022,17,7,11,9,81.80%,89,9.9,0,6,81.8,22,8.1,0.5,5.2,0,HessPa00
296,Taysom Hill,NOR,32,TE,2022,16,8,13,9,69.20%,77,8.6,2,5,46.2,30,5.9,0.6,4.8,2,HillTa00
297,DeSean Jackson,BAL,36,WR,2022,7,1,17,9,52.90%,153,17,0,5,47.1,62,9,1.3,21.9,0,JackDe00
298,Marcus Johnson,NYG,28,WR,2022,14,7,22,9,40.90%,99,11,0,6,36.4,18,4.5,0.6,7.1,0,JohnMa07
299,Sony Michel,LAC,27,RB,2022,10,0,13,9,69.20%,53,5.9,0,1,38.5,9,4.1,0.9,5.3,0,MichSo00
300,Jalen Nailor,MIN,23,WR,2022,15,0,13,9,69.20%,179,19.9,1,7,69.2,47,13.8,0.6,11.9,0,NailJa00
301,Breshad Perriman,TAM,29,WR,2022,11,3,19,9,47.40%,110,12.2,1,5,31.6,28,5.8,0.8,10,2,PerrBr02
302,Craig Reynolds,DET,26,RB,2022,9,0,10,9,90.00%,116,12.9,0,5,70,36,11.6,1,12.9,0,ReynCr00
303,Brian Robinson Jr.,WAS,23,RB,2022,12,9,12,9,75.00%,60,6.7,1,3,50,18,5,0.8,5,2,RobiBr01
304,Eric Tomlinson,DEN,30,TE,2022,17,12,13,9,69.20%,79,8.8,2,5,69.2,18,6.1,0.5,4.6,0,TomlEr01
305,Kyren Williams,LAR,22,RB,2022,10,0,12,9,75.00%,76,8.4,0,5,58.3,15,6.3,0.9,7.6,0,WillKy02
306,Reggie Gilliam,BUF,25,FB,2022,15,4,10,8,80.00%,69,8.6,1,4,70,14,6.9,0.5,4.6,0,GillRe00
307,Tom Kennedy,DET,26,WR,2022,7,1,15,8,53.30%,141,17.6,0,7,53.3,44,9.4,1.1,20.1,0,KennTo01
308,Marlon Mack,2TM,26,,2022,8,0,10,8,80.00%,99,12.4,1,2,40,66,9.9,1,12.4,0,MackMa00
309,Quintin Morris,BUF,23,TE,2022,14,1,11,8,72.70%,84,10.5,1,6,63.6,26,7.6,0.6,6,1,MorrQu00
310,Kyle Philips,TEN,23,WR,2022,4,0,13,8,61.50%,78,9.8,0,3,38.5,21,6,2,19.5,2,PhilKy01
311,James Proche,BAL,26,WR,2022,15,0,17,8,47.10%,62,7.8,0,3,41.2,12,3.6,0.5,4.1,0,ProcJa00
312,Jalen Reagor,MIN,23,WR,2022,17,0,13,8,61.50%,104,13,1,5,53.8,38,8,0.5,6.1,4,ReagJa00
313,Giovanni Ricci,CAR,26,TE,2022,15,3,9,8,88.90%,100,12.5,0,3,55.6,32,11.1,0.5,6.7,0,RiccGi00
314,Cam Sims,WAS,26,WR,2022,17,3,18,8,44.40%,89,11.1,0,5,33.3,21,4.9,0.5,5.2,0,SimsCa00
315,Jeff Smith,NYJ,25,WR,2022,11,0,11,8,72.70%,134,16.8,0,5,63.6,50,12.2,0.7,12.2,0,SmitJe03
316,Andre Baccellia,ARI,25,WR,2022,8,0,10,7,70.00%,45,6.4,0,4,50,11,4.5,0.9,5.6,0,BaccAn00
317,J.K. Dobbins,BAL,24,RB,2022,8,8,8,7,87.50%,42,6,1,3,62.5,20,5.3,0.9,5.3,0,DobbJK00
318,D'Wayne Eskridge,SEA,25,WR,2022,10,0,13,7,53.80%,58,8.3,0,4,30.8,16,4.5,0.7,5.8,0,EskrDW00
319,KJ Hamler,DEN,23,WR,2022,7,0,14,7,50.00%,165,23.6,0,3,35.7,55,11.8,1,23.6,0,HamlKJ00
320,N'Keal Harry,CHI,25,WR,2022,7,0,9,7,77.80%,116,16.6,1,4,77.8,49,12.9,1,16.6,0,HarrNK00
321,T.Y. Hilton,DAL,33,WR,2022,3,0,10,7,70.00%,121,17.3,0,5,60,52,12.1,2.3,40.3,0,HiltT.00
322,Brycen Hopkins,LAR,25,TE,2022,14,1,11,7,63.60%,109,15.6,0,5,54.5,22,9.9,0.5,7.8,0,HopkBr01
323,Velus Jones Jr.,CHI,25,WR,2022,12,2,14,7,50.00%,107,15.3,1,4,28.6,44,7.6,0.6,8.9,3,JoneVe00
324,Ko Kieft,TAM,24,TE,2022,17,12,10,7,70.00%,80,11.4,1,5,70,19,8,0.4,4.7,0,KiefKo00
325,Chris Myarick,NYG,27,FB,2022,16,8,8,7,87.50%,65,9.3,1,5,75,23,8.1,0.4,4.1,0,MyarCh00
326,Teagan Quitoriano,HOU,22,TE,2022,9,6,14,7,50.00%,113,16.1,2,5,42.9,52,8.1,0.8,12.6,0,QuitTe00
327,Pierre Strong,NWE,24,RB,2022,15,0,7,7,100.00%,42,6,0,3,42.9,16,6,0.5,2.8,0,StroPi00
328,Jonathan Williams,WAS,28,RB,2022,13,2,10,7,70.00%,40,5.7,0,2,30,21,4,0.5,3.1,0,WillJo07
329,Cole Beasley,2TM,33,,2022,4,1,7,6,85.70%,35,5.8,0,1,42.9,9,5,1.5,8.8,0,BeasCo00
330,Jamison Crowder,BUF,29,WR,2022,4,0,13,6,46.20%,60,10,0,4,46.2,16,4.6,1.5,15,1,CrowJa00
331,Malik Davis,DAL,24,RB,2022,12,0,7,6,85.70%,63,10.5,0,5,85.7,18,9,0.5,5.3,0,DaviMa02
332,Royce Freeman,HOU,26,RB,2022,4,1,8,6,75.00%,33,5.5,0,0,37.5,9,4.1,1.5,8.3,1,FreeRo00
333,Kenny Golladay,NYG,29,WR,2022,12,4,17,6,35.30%,81,13.5,1,4,35.3,25,4.8,0.5,6.8,0,GollKe00
334,Brandon Johnson,DEN,24,WR,2022,7,1,14,6,42.90%,42,7,1,2,21.4,12,3,0.9,6,1,JohnBr23
335,Marcedes Lewis,GNB,38,TE,2022,17,17,7,6,85.70%,66,11,2,5,71.4,31,9.4,0.4,3.9,0,LewiMa00
336,Phillip Lindsay,IND,28,RB,2022,3,0,8,6,75.00%,19,3.2,0,0,25,7,2.4,2,6.3,0,LindPh00
337,Chris Manhertz,JAX,30,TE,2022,17,11,8,6,75.00%,42,7,0,2,37.5,21,5.3,0.4,2.5,0,ManhCh00
338,Dax Milne,WAS,23,WR,2022,15,1,7,6,85.70%,37,6.2,1,2,85.7,12,5.3,0.4,2.5,1,MilnDa00
339,Trent Taylor,CIN,28,WR,2022,16,1,10,6,60.00%,62,10.3,0,1,30,34,6.2,0.4,3.9,2,TaylTr02
340,Laquon Treadwell,SEA,27,WR,2022,6,0,10,6,60.00%,42,7,0,3,30,17,4.2,1,7,0,TreaLa00
341,Nick Vannett,2TM,29,,2022,9,3,9,6,66.70%,55,9.2,0,1,55.6,15,6.1,0.7,6.1,0,VannNi00
342,Jordan Wilkins,IND,28,RB,2022,4,0,8,6,75.00%,29,4.8,0,1,25,10,3.6,1.5,7.3,0,WilkJo01
343,Andrew Beck,DEN,26,FB,2022,13,4,11,5,45.50%,69,13.8,0,2,45.5,27,6.3,0.4,5.3,0,BeckAn01
344,Gary Brightwell,NYG,23,RB,2022,17,0,8,5,62.50%,39,7.8,0,4,50,12,4.9,0.3,2.3,0,BrigGa00
345,Dyami Brown,WAS,23,WR,2022,15,0,14,5,35.70%,143,28.6,2,5,35.7,75,10.2,0.3,9.5,0,BrowDy00
346,Malcolm Brown,LAR,29,RB,2022,11,0,6,5,83.30%,37,7.4,0,2,50,13,6.2,0.5,3.4,0,BrowMa03
347,Grant Calcaterra,PHI,24,TE,2022,15,2,9,5,55.60%,81,16.2,0,3,44.4,40,9,0.3,5.4,0,CalcGr00
348,Corey Clement,ARI,28,RB,2022,9,1,7,5,71.40%,54,10.8,0,3,42.9,21,7.7,0.6,6,0,ClemCo00
349,D'Onta Foreman,CAR,26,RB,2022,17,9,9,5,55.60%,26,5.2,0,1,22.2,23,2.9,0.3,1.5,1,ForeDO00
350,Troy Hairston,HOU,24,FB,2022,16,5,8,5,62.50%,19,3.8,0,0,25,7,2.4,0.3,1.2,0,HairTr00
351,Zander Horvath,LAC,24,FB,2022,15,2,8,5,62.50%,8,1.6,2,2,37.5,5,1,0.3,0.5,0,HorvZa00
352,Jakob Johnson,LVR,28,FB,2022,17,9,6,5,83.30%,10,2,0,0,0,5,1.7,0.3,0.6,0,JohnJa12
353,Tony Jones,2TM,25,RB,2022,6,0,8,5,62.50%,30,6,0,0,37.5,9,3.8,0.8,5,0,JoneTo04
354,Gunner Olszewski,PIT,26,WR,2022,16,2,7,5,71.40%,53,10.6,0,1,42.9,31,7.6,0.3,3.3,2,OlszGu00
355,Ronnie Rivers,LAR,23,RB,2022,8,1,5,5,100.00%,29,5.8,0,1,80,14,5.8,0.6,3.6,0,RiveRo01
356,Armani Rogers,WAS,25,TE,2022,11,3,6,5,83.30%,64,12.8,0,4,66.7,23,10.7,0.5,5.8,0,RogeAr00
357,Boston Scott,PHI,27,RB,2022,15,2,6,5,83.30%,15,3,0,0,16.7,5,2.5,0.3,1,0,ScotBo02
358,Deven Thompkins,TAM,23,WR,2022,5,1,10,5,50.00%,32,6.4,0,1,20,13,3.2,1,6.4,1,ThomDe07
359,Samori Toure,GNB,24,WR,2022,11,2,10,5,50.00%,82,16.4,1,2,30,37,8.2,0.5,7.5,1,TourSa00
360,Derek Watt,PIT,30,FB,2022,17,3,5,5,100.00%,11,2.2,1,1,40,5,2.2,0.3,0.6,0,WattDe00
361,Michael Woods II,CLE,22,WR,2022,10,0,10,5,50.00%,45,9,0,3,40,15,4.5,0.5,4.5,0,WoodMi00
362,Chris Conley,2TM,30,WR,2022,9,1,7,4,57.10%,46,11.5,0,2,57.1,27,6.6,0.4,5.1,0,ConlCh00
363,Tyler Davis,GNB,25,TE,2022,17,1,7,4,57.10%,26,6.5,0,1,14.3,23,3.7,0.2,1.5,0,DaviTy02
364,Luke Farrell,JAX,25,TE,2022,17,0,4,4,100.00%,40,10,0,3,75,15,10,0.2,2.4,0,FarrLu00
365,Myles Gaskin,MIA,25,RB,2022,4,0,6,4,66.70%,28,7,0,0,50,16,4.7,1,7,0,GaskMy00
366,Ryan Griffin,CHI,32,TE,2022,15,0,8,4,50.00%,26,6.5,0,1,25,18,3.3,0.3,1.7,0,GrifRy00
367,Keaontay Ingram,ARI,23,RB,2022,12,0,5,4,80.00%,21,5.3,0,1,20,24,4.2,0.3,1.8,0,IngrKe01
368,David Johnson,NOR,31,RB,2022,5,0,4,4,100.00%,47,11.8,0,3,100,21,11.8,0.8,9.4,1,JohnDa08
369,Marcus Jones+,NWE,24,DB,2022,15,4,4,4,100.00%,78,19.5,1,3,75,48,19.5,0.3,5.2,1,JoneMa06
370,Charlie Kolar,BAL,23,TE,2022,2,0,6,4,66.70%,49,12.3,0,3,66.7,15,8.2,2,24.5,0,KolaCh00
371,Tyler Kroft,SFO,30,TE,2022,11,4,5,4,80.00%,57,14.3,0,2,80,28,11.4,0.4,5.2,0,KrofTy00
372,Jake Kumerow,BUF,30,WR,2022,6,1,7,4,57.10%,64,16,0,4,57.1,39,9.1,0.7,10.7,0,KumeJa00
373,Rashaad Penny,SEA,26,RB,2022,5,5,5,4,80.00%,16,4,0,2,60,6,3.2,0.8,3.2,1,PennRa00
374,Anthony Schwartz,CLE,22,WR,2022,11,1,10,4,40.00%,51,12.8,0,2,30,19,5.1,0.4,4.6,1,SchwAn00
375,Stone Smartt,LAC,24,TE,2022,7,1,5,4,80.00%,17,4.3,0,1,20,8,3.4,0.6,2.4,0,SmarSt00
376,Freddie Swain,2TM,24,,2022,4,1,6,4,66.70%,74,18.5,0,3,50,52,12.3,1,18.5,1,SwaiFr00
377,Tylan Wallace,BAL,23,WR,2022,9,0,7,4,57.10%,33,8.3,0,1,42.9,12,4.7,0.4,3.7,0,WallTy00
378,Montrell Washington,DEN,23,WR,2022,15,1,9,4,44.40%,2,0.5,0,0,0,4,0.2,0.3,0.1,5,WashMo00
379,Darrel Williams,ARI,27,RB,2022,6,0,8,4,50.00%,9,2.3,0,0,12.5,6,1.1,0.7,1.5,0,WillDa10
380,Stephen Anderson,ARI,29,TE,2022,16,0,7,3,42.90%,9,3,0,0,14.3,6,1.3,0.2,0.6,0,AndeSt01
381,Julius Chestnut,TEN,22,RB,2022,6,0,3,3,100.00%,41,13.7,0,1,66.7,33,13.7,0.5,6.8,0,ChesJu00
382,Tevin Coleman,SFO,29,RB,2022,5,0,3,3,100.00%,44,14.7,1,2,66.7,30,14.7,0.6,8.8,0,ColeTe01
383,Ross Dwelley,SFO,27,TE,2022,12,0,5,3,60.00%,105,35,1,3,60,56,21,0.3,8.8,0,DwelRo00
384,Bryan Edwards,ATL,24,WR,2022,7,1,5,3,60.00%,15,5,0,0,20,10,3,0.4,2.1,0,EdwaBr01
385,Ben Ellefson,MIN,26,TE,2022,4,1,3,3,100.00%,26,8.7,0,2,66.7,12,8.7,0.8,6.5,0,ElleBe00
386,Chris Evans,CIN,25,RB,2022,12,0,4,3,75.00%,38,12.7,1,2,50,26,9.5,0.3,3.2,0,EvanCh02
387,Simi Fehoko,DAL,25,WR,2022,5,0,4,3,75.00%,24,8,0,1,50,12,6,0.6,4.8,0,FehoSi00
388,Penny Hart,SEA,26,WR,2022,9,0,4,3,75.00%,20,6.7,0,1,25,15,5,0.3,2.2,0,HartPe01
