Rk,Player,Tm,Age,Pos,Year,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
56,Chris Penn,CHI,26,WR,1997,14,4,110,47,42.70%,576,12.3,3,37,37.3,33,5.2,3.4,41.1,1,PennCh00
57,James Jett,OAK,27,WR,1997,16,16,101,46,45.50%,804,17.5,12,35,40.6,56,8,2.9,50.3,2,JettJa00
58,Charles Johnson,PIT,25,WR,1997,13,11,91,46,50.50%,568,12.3,2,27,46.2,49,6.2,3.5,43.7,0,JohnCh00
59,Anthony Miller,DAL,32,WR,1997,16,16,98,46,46.90%,645,14,4,30,39.8,54,6.6,2.9,40.3,1,MillAn00
60,Ryan Wetnight,CHI,27,TE,1997,16,3,65,46,70.80%,464,10.1,1,23,49.2,34,7.1,2.9,29,1,WetnRy00
61,Bobby Engram,CHI,24,WR,1997,11,11,76,45,59.20%,399,8.9,2,22,44.7,23,5.3,4.1,36.3,1,EngrBo00
62,Courtney Hawkins,PIT,28,WR,1997,15,3,69,45,65.20%,555,12.3,3,30,50.7,44,8,3,37,1,HawkCo00
63,Ed McCaffrey,DEN,29,WR,1997,15,15,85,45,52.90%,590,13.1,8,32,49.4,35,6.9,3,39.3,0,McCaEd00
64,Chris Warren,SEA,29,RB,1997,15,13,54,45,83.30%,257,5.7,0,12,42.6,20,4.8,3,17.1,2,WarrCh00
65,Rae Carruth,CAR,23,WR,1997,15,14,81,44,54.30%,545,12.4,4,26,48.1,52,6.7,2.9,36.3,2,CarrRa00
66,Willie Davis,TEN,30,WR,1997,16,15,89,43,48.30%,564,13.1,4,33,44.9,46,6.3,2.7,35.3,0,DaviWi00
67,Terrell Davis*+,DEN,25,RB,1997,15,15,58,42,72.40%,287,6.8,0,11,37.9,25,4.9,2.8,19.1,4,DaviTe00
68,Jeff Graham,NYJ,28,WR,1997,16,16,91,42,46.20%,542,12.9,2,26,41.8,47,6,2.6,33.9,0,GrahJe00
69,Jermaine Lewis,BAL,23,WR,1997,14,7,70,42,60.00%,648,15.4,6,28,45.7,42,9.3,3,46.3,3,LewiJe00
70,Michael Timpson,PHI,30,WR,1997,15,10,82,42,51.20%,484,11.5,2,30,42.7,26,5.9,2.8,32.3,1,TimpMi00
71,Troy Brown,NWE,26,WR,1997,16,6,69,41,59.40%,607,14.8,6,23,44.9,67,8.8,2.6,37.9,0,BrowTr00
72,William Henderson,GNB,26,FB,1997,16,14,48,41,85.40%,367,9,1,17,60.4,25,7.6,2.6,22.9,1,HendWi00
73,Lonnie Johnson,BUF,26,TE,1997,16,16,63,41,65.10%,340,8.3,2,14,36.5,62,5.4,2.6,21.3,2,JohnLo00
74,Freddie Jones,SDG,23,TE,1997,13,8,69,41,59.40%,505,12.3,2,19,44.9,62,7.3,3.2,38.8,0,JoneFr00
75,Curtis Martin,NWE,24,RB,1997,13,13,51,41,80.40%,296,7.2,1,12,51,22,5.8,3.2,22.8,3,MartCu00
76,James Stewart,JAX,26,RB,1997,16,5,49,41,83.70%,336,8.2,1,16,51,40,6.9,2.6,21,0,StewJa00
77,Scott Greene,CAR,25,FB,1997,16,14,57,40,70.20%,277,6.9,1,13,45.6,25,4.9,2.5,17.3,1,GreeSc00
78,Napoleon Kaufman,OAK,24,RB,1997,16,16,50,40,80.00%,403,10.1,2,13,48,70,8.1,2.5,25.2,7,KaufNa00
79,Eric Metcalf*+,SDG,29,WR,1997,16,1,77,40,51.90%,576,14.4,2,24,37.7,62,7.5,2.5,36,4,MetcEr00
80,Emmitt Smith,DAL,28,RB,1997,16,16,48,40,83.30%,234,5.9,0,6,35.4,24,4.9,2.5,14.6,1,SmitEm00
81,Troy Drayton,MIA,27,TE,1997,16,15,50,39,78.00%,558,14.3,4,24,64,30,11.2,2.4,34.9,0,DrayTr00
82,Warrick Dunn*,TAM,22,RB,1997,16,10,56,39,69.60%,462,11.8,3,19,41.1,59,8.3,2.4,28.9,4,DunnWa00
83,Terrell Fletcher,SDG,24,RB,1997,13,1,48,39,81.30%,292,7.5,0,17,47.9,25,6.1,3,22.5,4,FletTe00
84,Mark Chmura*,GNB,28,TE,1997,15,14,56,38,67.90%,417,11,6,25,58.9,32,7.4,2.5,27.8,1,ChmuMa00
85,Ernie Conwell,STL,25,TE,1997,16,16,60,38,63.30%,404,10.6,4,20,48.3,46,6.7,2.4,25.3,0,ConwEr00
86,William Floyd,SFO,25,FB,1997,15,15,54,37,68.50%,321,8.7,1,13,46.3,44,5.9,2.5,21.4,2,FloyWi00
87,Robert Smith,MIN,25,RB,1997,14,14,44,37,84.10%,197,5.3,1,10,36.4,20,4.5,2.6,14.1,0,SmitRo00
88,Charles Way,NYG,25,FB,1997,16,16,51,37,72.50%,304,8.2,1,12,45.1,62,6,2.3,19,3,WayxCh00
89,Rocket Ismail,CAR,28,WR,1997,13,2,65,36,55.40%,419,11.6,2,0,0,59,6.4,2.8,32.2,0,IsmaRa00
90,Brian Mitchell,WAS,29,RB,1997,16,1,50,36,72.00%,438,12.2,1,20,58,69,8.8,2.3,27.4,3,MitcBr00
91,Reidel Anthony,TAM,21,WR,1997,16,13,79,35,44.30%,448,12.8,4,23,38,38,5.7,2.2,28,0,AnthRe00
92,Pete Mitchell,JAX,26,TE,1997,16,12,47,35,74.50%,380,10.9,4,20,57.4,33,8.1,2.2,23.8,0,MitcPe00
93,Ted Popson,KAN,31,TE,1997,13,12,47,35,74.50%,320,9.1,2,18,48.9,21,6.8,2.7,24.6,0,PopsTe00
94,Tiki Barber,NYG,22,RB,1997,12,6,54,34,63.00%,299,8.8,1,13,42.6,29,5.5,2.8,24.9,3,BarbTi00
95,Larry Bowie,WAS,24,FB,1997,15,12,40,34,85.00%,388,11.4,2,19,62.5,39,9.7,2.3,25.9,2,BowiLa00
96,Tony McGee,CIN,26,TE,1997,16,16,53,34,64.20%,414,12.2,6,24,56.6,37,7.8,2.1,25.9,0,McGeTo00
97,James McKnight,SEA,25,WR,1997,12,6,64,34,53.10%,637,18.7,6,24,50,60,10,2.8,53.1,1,McKnJa00
98,Jerris McPhail,MIA,25,RB,1997,14,1,48,34,70.80%,262,7.7,1,12,41.7,19,5.5,2.4,18.7,1,McPhJe00
99,Michael Westbrook,WAS,25,WR,1997,13,9,92,34,37.00%,559,16.4,3,30,33.7,40,6.1,2.6,43,0,WestMi00
100,Mark Carrier,CAR,32,WR,1997,9,6,51,33,64.70%,436,13.2,2,26,64.7,36,8.5,3.7,48.4,1,CarrMa00
101,Horace Copeland,TAM,26,WR,1997,13,11,61,33,54.10%,431,13.1,1,19,45.9,49,7.1,2.5,33.2,3,CopeHo00
102,Tony Gonzalez,KAN,21,TE,1997,16,0,54,33,61.10%,368,11.2,2,21,51.9,30,6.8,2.1,23,0,GonzTo00
103,Barry Sanders*+,DET,29,RB,1997,16,16,50,33,66.00%,305,9.2,3,12,42,66,6.1,2.1,19.1,3,SandBa00
104,Karl Williams,TAM,26,WR,1997,16,7,55,33,60.00%,486,14.7,4,25,56.4,55,8.8,2.1,30.4,5,WillKa00
105,Henry Ellard,WAS,36,WR,1997,16,11,65,32,49.20%,485,15.2,4,29,46.2,27,7.5,2,30.3,0,EllaHe00
106,Andrew Glover,MIN,30,TE,1997,13,11,55,32,58.20%,378,11.8,3,15,45.5,43,6.9,2.5,29.1,0,GlovAn00
107,Charlie Jones,SDG,25,WR,1997,16,11,80,32,40.00%,423,13.2,1,16,30,44,5.3,2,26.4,0,JoneCh00
108,Torrance Small,STL,27,WR,1997,13,7,64,32,50.00%,488,15.3,1,22,45.3,46,7.6,2.5,37.5,0,SmalTo00
109,Eric Bieniemy,CIN,28,RB,1997,16,0,37,31,83.80%,249,8,0,13,48.6,21,6.7,1.9,15.6,2,BienEr00
110,Carlester Crumpler,SEA,26,TE,1997,15,12,44,31,70.50%,361,11.6,1,16,54.5,30,8.2,2.1,24.1,0,CrumCa00
111,Chris Sanders,TEN,25,WR,1997,15,14,64,31,48.40%,498,16.1,3,20,43.8,55,7.8,2.1,33.2,1,SandCh00
112,Ray Zellars,NOR,24,FB,1997,16,16,43,31,72.10%,263,8.5,0,5,32.6,38,6.1,1.9,16.4,6,ZellRa00
113,Brian Blades,SEA,32,WR,1997,11,3,55,30,54.50%,319,10.6,2,20,49.1,27,5.8,2.7,29,1,BladBr00
114,Curtis Conway,CHI,26,WR,1997,7,7,52,30,57.70%,476,15.9,1,18,51.9,55,9.2,4.3,68,0,ConwCu00
115,Thurman Thomas,BUF,31,RB,1997,16,16,43,30,69.80%,208,6.9,0,8,44.2,30,4.8,1.9,13,2,ThomTh00
116,Stepfret Williams,DAL,24,WR,1997,16,0,51,30,58.80%,308,10.3,1,21,49,20,6,1.9,19.3,0,WillSt00
117,Karim Abdul-Jabbar,MIA,23,RB,1997,16,14,49,29,59.20%,261,9,1,10,38.8,36,5.3,1.8,16.3,3,AbduKa00
118,Jamal Anderson,ATL,25,RB,1997,16,15,37,29,78.40%,284,9.8,3,14,56.8,47,7.7,1.8,17.8,4,AndeJa00
119,Harold Green,ATL,29,RB,1997,16,1,36,29,80.60%,360,12.4,0,12,44.4,47,10,1.8,22.5,0,GreeHa00
120,Brent Jones,SFO,34,TE,1997,13,12,47,29,61.70%,383,13.2,2,20,53.2,33,8.1,2.2,29.5,1,JoneBr00
121,Bam Morris,BAL,25,RB,1997,11,8,38,29,76.30%,176,6.1,0,8,39.5,15,4.6,2.6,16,4,MorrBa00
122,Eric Moulds,BUF,24,WR,1997,16,8,52,29,55.80%,294,10.1,0,18,42.3,32,5.7,1.8,18.4,3,MoulEr00
123,Leslie Shepherd,WAS,28,WR,1997,11,9,68,29,42.60%,562,19.4,5,25,38.2,48,8.3,2.6,51.1,0,ShepLe00
124,David Sloan,DET,25,TE,1997,14,12,49,29,59.20%,264,9.1,0,7,38.8,25,5.4,2.1,18.9,0,SloaDa00
125,Freddie Solomon,PHI,25,WR,1997,15,5,51,29,56.90%,455,15.7,3,21,47.1,56,8.9,1.9,30.3,3,SoloFr00
126,Raymont Harris,CHI,27,RB,1997,13,13,41,28,68.30%,115,4.1,0,6,26.8,16,2.8,2.2,8.8,1,HarrRa00
127,Bernie Parmalee,MIA,30,RB,1997,16,4,35,28,80.00%,301,10.8,1,17,65.7,29,8.6,1.8,18.8,1,ParmBe00
128,Antowain Smith,BUF,25,RB,1997,16,0,47,28,59.60%,177,6.3,0,10,31.9,19,3.8,1.8,11.1,4,SmitAn00
129,Lamar Thomas,MIA,27,WR,1997,12,6,52,28,53.80%,402,14.4,2,21,50,26,7.7,2.3,33.5,1,ThomLa00
130,Fred Baxter,NYJ,26,TE,1997,16,9,34,27,79.40%,276,10.2,3,13,52.9,37,8.1,1.7,17.3,1,BaxtFr00
131,Ken Dilger,IND,26,TE,1997,14,14,36,27,75.00%,380,14.1,3,16,66.7,43,10.6,1.9,27.1,0,DilgKe00
132,Corey Dillon,CIN,23,RB,1997,16,6,33,27,81.80%,259,9.6,0,8,66.7,28,7.8,1.7,16.2,1,DillCo00
133,David Dunn,CIN,25,WR,1997,14,5,53,27,50.90%,414,15.3,2,22,49.1,39,7.8,1.9,29.6,1,DunnDa00
134,Terry Glenn,NWE,23,WR,1997,9,9,49,27,55.10%,431,16,2,17,49,50,8.8,3,47.9,1,GlenTe00
135,Eric Guliford,NOR,28,WR,1997,16,2,56,27,48.20%,362,13.4,1,17,35.7,47,6.5,1.7,22.6,2,GuliEr00
136,Charles Jordan,MIA,28,WR,1997,14,1,55,27,49.10%,471,17.4,3,25,47.3,44,8.6,1.9,33.6,2,JordCh00
137,Muhsin Muhammad,CAR,24,WR,1997,13,5,62,27,43.50%,317,11.7,0,20,38.7,38,5.1,2.1,24.4,0,MuhaMu00
138,Adrian Murrell,NYJ,27,RB,1997,16,15,41,27,65.90%,106,3.9,0,4,26.8,23,2.6,1.7,6.6,4,MurrAd00
139,Richie Anderson,NYJ,26,FB,1997,16,3,35,26,74.30%,150,5.8,1,6,42.9,19,4.3,1.6,9.4,2,AndeRi00
140,Aaron Bailey,IND,26,WR,1997,13,4,57,26,45.60%,329,12.7,3,19,42.1,22,5.8,2,25.3,2,BailAa00
141,David Palmer,MIN,25,WR,1997,16,0,40,26,65.00%,193,7.4,1,9,37.5,23,4.8,1.6,12.1,2,PalmDa00
142,Jay Riemersma,BUF,24,TE,1997,16,8,40,26,65.00%,208,8,2,7,40,22,5.2,1.6,13,1,RiemJa00
143,Eddie Kennison,STL,24,WR,1997,14,9,64,25,39.10%,404,16.2,0,18,37.5,76,6.3,1.8,28.9,2,KennEd00
144,Brett Perriman,2TM,32,WR,1997,13,9,64,25,39.10%,392,15.7,1,0,0,27,6.1,1.9,30.2,0,PerrBr00
145,Brian Stablein,IND,27,WR,1997,16,0,31,25,80.60%,253,10.1,1,13,54.8,30,8.2,1.6,15.8,0,StabBr00
146,Steve Broussard,SEA,30,RB,1997,16,1,30,24,80.00%,143,6,1,6,36.7,20,4.8,1.5,8.9,0,BrouSt00
147,Tony Carter,CHI,25,FB,1997,16,10,34,24,70.60%,152,6.3,0,11,47.1,19,4.5,1.5,9.5,0,CartTo00
148,Charlie Garner,PHI,25,RB,1997,16,2,34,24,70.60%,225,9.4,0,8,58.8,27,6.6,1.5,14.1,1,GarnCh00
149,Bryan Still,SDG,23,WR,1997,15,4,44,24,54.50%,324,13.5,0,16,45.5,39,7.4,1.6,21.6,0,StilBr00
150,Mike Alstott*+,TAM,24,FB,1997,15,15,33,23,69.70%,178,7.7,3,13,48.5,26,5.4,1.5,11.9,5,AlstMi00
151,Vincent Brisby,NWE,26,WR,1997,16,4,46,23,50.00%,276,12,2,14,43.5,31,6,1.4,17.3,0,BrisVi00
152,Chris Gedney,ARI,27,TE,1997,16,3,28,23,82.10%,261,11.3,4,12,78.6,37,9.3,1.4,16.3,1,GednCh00
153,Terry Kirby,SFO,27,RB,1997,16,3,34,23,67.60%,279,12.1,1,10,38.2,82,8.2,1.4,17.4,3,KirbTe00
154,Brian Milne,CIN,24,FB,1997,16,16,32,23,71.90%,138,6,0,8,40.6,20,4.3,1.4,8.6,0,MilnBr00
155,Lamar Smith,SEA,27,RB,1997,12,2,28,23,82.10%,183,8,0,10,50,22,6.5,1.9,15.3,0,SmitLa00
156,Kyle Brady,NYJ,25,TE,1997,16,14,35,22,62.90%,238,10.8,2,12,54.3,24,6.8,1.4,14.9,1,BradKy00
157,Bob Christian,ATL,29,FB,1997,16,12,31,22,71.00%,154,7,1,6,54.8,19,5,1.4,9.6,3,ChriBo00
158,Sam Gash,NWE,28,FB,1997,16,5,29,22,75.90%,154,7,3,12,62.1,19,5.3,1.4,9.6,0,GashSa00
159,Gary Brown,SDG,28,RB,1997,15,14,30,21,70.00%,137,6.5,0,8,43.3,27,4.6,1.4,9.1,2,BrowGa00
160,Earnest Byner,BAL,35,RB,1997,16,5,31,21,67.70%,128,6.1,0,7,29,17,4.1,1.3,8,2,ByneEa00
161,Ki-Jana Carter,CIN,24,RB,1997,15,10,31,21,67.70%,157,7.5,0,7,32.3,35,5.1,1.4,10.5,3,CartKi00
162,Howard Cross,NYG,30,TE,1997,16,16,38,21,55.30%,150,7.1,2,7,39.5,26,3.9,1.3,9.4,1,CrosHo00
163,Lake Dawson,KAN,25,WR,1997,11,11,36,21,58.30%,273,13,2,14,47.2,27,7.6,1.9,24.8,0,DawsLa01
164,Charles Evans,MIN,30,FB,1997,16,13,30,21,70.00%,152,7.2,0,0,0,17,5.1,1.3,9.5,0,EvanCh00
165,Garrison Hearst,SFO,26,RB,1997,13,13,27,21,77.80%,194,9.2,2,8,37,69,7.2,1.6,14.9,2,HearGa00
166,Anthony Johnson,CAR,30,RB,1997,16,7,33,21,63.60%,158,7.5,1,5,30.3,25,4.8,1.3,9.9,2,JohnAn00
167,Erric Pegram,2TM,28,RB,1997,15,0,29,21,72.40%,90,4.3,0,0,0,14,3.1,1.4,6,1,PegrEr00
168,Sherman Williams,DAL,24,RB,1997,16,0,28,21,75.00%,159,7.6,0,6,57.1,18,5.7,1.3,9.9,5,WillSh00
169,Terry Allen,WAS,29,RB,1997,10,10,29,20,69.00%,172,8.6,1,7,51.7,38,5.9,2,17.2,2,AlleTe00
170,Keith Byars,NWE,34,FB,1997,16,8,40,20,50.00%,189,9.5,3,8,30,51,4.7,1.3,11.8,1,ByarKe00
171,Anthony Edwards,ARI,31,WR,1997,16,1,35,20,57.10%,203,10.2,0,9,40,33,5.8,1.3,12.7,0,EdwaAn00
172,Lamont Warren,IND,24,RB,1997,13,0,26,20,76.90%,192,9.6,0,9,50,31,7.4,1.5,14.8,0,WarrLa00
173,Kevin Williams,ARI,26,WR,1997,16,0,36,20,55.60%,273,13.7,1,15,50,31,7.6,1.3,17.1,3,WillKe00
174,Willie Green,DEN,31,WR,1997,16,1,43,19,44.20%,240,12.6,2,11,30.2,31,5.6,1.2,15,0,GreeWi00
175,Jackie Harris,TAM,29,TE,1997,12,11,34,19,55.90%,197,10.4,1,12,41.2,39,5.8,1.6,16.4,0,HarrJa00
176,Frank Hartley,SDG,30,TE,1997,16,16,38,19,50.00%,246,12.9,1,13,50,35,6.5,1.2,15.4,0,HartFr00
177,Dave Meggett,NWE,31,RB,1997,16,2,24,19,79.20%,203,10.7,1,0,0,49,8.5,1.2,12.7,2,MeggDa00
178,Dave Moore,TAM,28,TE,1997,16,7,26,19,73.10%,217,11.4,4,13,69.2,28,8.3,1.2,13.6,0,MoorDa00
179,Kevin Alexander,NYG,22,WR,1997,14,8,49,18,36.70%,276,15.3,1,14,28.6,40,5.6,1.3,19.7,0,AlexKe00
180,Mark Bruener,PIT,25,TE,1997,16,16,30,18,60.00%,117,6.5,6,10,50,18,3.9,1.1,7.3,1,BrueMa00
181,Stephen Davis,WAS,23,RB,1997,14,6,24,18,75.00%,134,7.4,0,8,45.8,19,5.6,1.3,9.6,1,DaviSt00
182,Ty Hallock,JAX,26,FB,1997,15,7,23,18,78.30%,131,7.3,1,6,52.2,23,5.7,1.2,8.7,0,HallTy00
183,Ronnie Harmon,2TM,33,RB,1997,12,0,21,18,85.70%,197,10.9,0,0,0,27,9.4,1.5,16.4,0,HarmRo00
184,Daryl Johnston,DAL,31,FB,1997,6,6,29,18,62.10%,166,9.2,1,8,48.3,21,5.7,3,27.7,1,JohnDa00
185,David LaFleur,DAL,23,TE,1997,16,5,24,18,75.00%,122,6.8,2,5,33.3,17,5.1,1.1,7.6,1,LaFlDa00
186,Derrick Mayes,GNB,23,WR,1997,12,3,35,18,51.40%,290,16.1,0,13,45.7,74,8.3,1.5,24.2,0,MayeDe00
187,Dedric Ward,NYJ,23,WR,1997,11,1,24,18,75.00%,212,11.8,1,10,58.3,33,8.8,1.6,19.3,1,WardDe00
188,Fred Barnett,MIA,31,WR,1997,6,5,45,17,37.80%,166,9.8,1,11,33.3,20,3.7,2.8,27.7,1,BarnFr00
189,John Farquhar,NOR,25,TE,1997,11,8,26,17,65.40%,253,14.9,1,9,50,42,9.7,1.5,23,0,FarqJo00
190,Willie Jackson,JAX,26,WR,1997,16,1,35,17,48.60%,206,12.1,2,13,40,45,5.9,1.1,12.9,1,JackWi00
191,Pete Metzelaars,DET,37,TE,1997,16,6,22,17,77.30%,144,8.5,0,6,59.1,22,6.5,1.1,9,0,MetzPe00
192,O.J. Santiago,ATL,23,TE,1997,11,11,32,17,53.10%,217,12.8,2,0,0,30,6.8,1.5,19.7,1,SantO.00
193,Irv Smith,NOR,26,TE,1997,11,8,36,17,47.20%,180,10.6,1,7,33.3,25,5,1.5,16.4,1,SmitIr00
194,James Hundon,CIN,26,WR,1997,16,0,31,16,51.60%,285,17.8,2,13,51.6,61,9.2,1,17.8,1,HundJa00
