Rk,Player,Tm,Age,Pos,Year,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
393,Marc Bulger,STL,28,QB,2005,8,8,1,1,100.00%,1,1,0,0,0,1,1,0.1,0.1,4,BulgMa00
394,Joe Burns,BUF,26,RB,2005,16,0,1,1,100.00%,19,19,1,1,100,19,19,0.1,1.2,0,BurnJo00
395,Ran Carthon,IND,24,RB,2005,6,0,1,1,100.00%,10,10,0,1,100,10,10,0.2,1.7,1,CartRa00
396,Aveion Cason,STL,26,RB,2005,2,0,1,1,100.00%,11,11,0,1,100,11,11,0.5,5.5,0,CasoAv00
397,Terrance Copper,DAL,23,WR,2005,16,0,4,1,25.00%,5,5,0,1,25,5,1.3,0.1,0.3,0,CoppTe00
398,Josh Cribbs,CLE,22,WR,2005,14,0,1,1,100.00%,7,7,0,0,0,7,7,0.1,0.5,4,CribJo01
399,Ronnie Cruz,KAN,24,RB,2005,14,0,1,1,100.00%,15,15,0,1,100,15,15,0.1,1.1,0,CruzRo00
400,Jeff Faine,CLE,24,C,2005,14,14,1,1,100.00%,-1,-1,0,0,0,-1,-1,0.1,-0.1,0,FainJe20
401,Justin Fargas,OAK,25,FB,2005,14,0,5,1,20.00%,9,9,0,0,20,9,1.8,0.1,0.6,0,FargJu00
402,Jimmy Farris,WAS,27,WR,2005,4,0,2,1,50.00%,18,18,0,1,50,18,9,0.3,4.5,0,FarrJi00
403,John Gilmore,CHI,26,TE,2005,16,0,4,1,25.00%,1,1,1,1,25,1,0.3,0.1,0.1,0,GilmJo00
404,Joey Harrington,DET,27,QB,2005,12,11,1,1,100.00%,-4,-4,0,0,0,-4,-4,0.1,-0.3,7,HarrJo00
405,Will Heller,MIA,24,TE,2005,7,0,2,1,50.00%,1,1,1,1,50,1,0.5,0.1,0.1,0,HellWi00
406,Alex Holmes,MIA,24,TE,2005,8,0,1,1,100.00%,2,2,0,0,0,2,2,0.1,0.3,0,HolmAl00
407,Robert Johnson,WAS,25,TE,2005,2,0,2,1,50.00%,14,14,0,1,50,14,7,0.5,7,0,JohnRo04
408,Matt Kranchick,2TM,26,TE,2005,6,1,1,1,100.00%,6,6,0,0,0,6,6,0.2,1,0,KranMa00
409,ReShard Lee,GNB,25,RB,2005,7,1,1,1,100.00%,5,5,0,0,0,5,5,0.1,0.7,2,LeexRe00
410,Vince Manuwai,JAX,25,LG,2005,16,16,1,1,100.00%,-1,-1,0,0,0,-1,-1,0.1,-0.1,0,ManuVi20
411,Rasheed Marshall,SFO,24,WR,2005,12,0,6,1,16.70%,-1,-1,0,0,0,-1,-0.2,0.1,-0.1,4,MarsRa00
412,Glenn Martinez,DET,24,WR,2005,5,0,7,1,14.30%,11,11,0,0,0,11,1.6,0.2,2.2,0,MartGl00
413,Travis Minor,MIA,26,RB,2005,16,0,1,1,100.00%,0,0,0,0,0,0,0,0.1,0,0,MinoTr00
414,Dave Moore,TAM,36,LS,2005,16,1,1,1,100.00%,5,5,0,1,100,5,5,0.1,0.3,0,MoorDa00
415,Ryan Neufeld,BUF,30,TE,2005,13,0,4,1,25.00%,9,9,0,0,0,9,2.3,0.1,0.7,0,NeufRy00
416,Donnie Nickey,TEN,25,DB,2005,16,0,2,1,50.00%,26,26,0,1,50,26,13,0.1,1.6,0,NickDo20
417,Moran Norris,HOU,27,FB,2005,16,5,1,1,100.00%,4,4,1,1,100,4,4,0.1,0.3,0,NorrMo00
418,Jerome Pathon,ATL,30,WR,2005,9,0,3,1,33.30%,18,18,0,1,33.3,18,6,0.1,2,0,PathJe00
419,Jeff Robinson,STL,35,TE,2005,5,1,3,1,33.30%,28,28,0,1,33.3,28,9.3,0.2,5.6,0,RobiJe00
420,Michael Roos,TEN,23,RT,2005,16,16,1,1,100.00%,-7,-7,0,0,0,-7,-7,0.1,-0.4,0,RoosMi20
421,Chris Simms,TAM,25,QB,2005,11,10,1,1,100.00%,-3,-3,0,0,0,-3,-3,0.1,-0.3,6,SimmCh00
422,O.J. Small,TEN,23,WR,2005,2,0,1,1,100.00%,6,6,0,0,0,6,6,0.5,3,0,SmalO.00
423,Dominique Thompson,STL,23,WR,2005,2,0,2,1,50.00%,13,13,0,0,0,13,6.5,0.5,6.5,0,ThomDo01
424,Michael Vick*,ATL,25,QB,2005,15,15,1,1,100.00%,-14,-14,0,0,0,-14,-14,0.1,-0.9,11,VickMi00
425,Kurt Warner,ARI,34,QB,2005,10,10,1,1,100.00%,0,0,0,0,0,0,0,0.1,0,9,WarnKu00
426,Leonard Weaver,SEA,23,RB,2005,16,0,3,1,33.30%,12,12,0,1,33.3,12,4,0.1,0.8,0,WeavLe00
427,Walter Williams,GNB,28,RB,2005,2,0,2,1,50.00%,19,19,0,1,50,19,9.5,0.5,9.5,0,WillWa02
428,Amos Zereoue,NWE,29,RB,2005,3,0,1,1,100.00%,5,5,0,0,0,5,5,0.3,1.7,0,ZereAm00
429,Otis Amey,SFO,24,WR,2005,11,0,4,0,0.00%,0,,0,0,0,0,0,0,0,1,AmeyFr00
430,Alex Bannister,SEA,26,WR,2005,2,0,1,0,0.00%,0,,0,0,0,0,0,0,0,,BannAl00
431,Darian Barnes,MIA,25,FB,2005,9,6,4,0,0.00%,0,,0,0,0,0,0,0,0,,BarnDa00
432,Kevin Barry,GNB,26,T,2005,16,1,1,0,0.00%,0,,0,0,0,0,0,0,0,,BarrKe20
433,Eric Beverly,ATL,31,TE,2005,16,2,3,0,0.00%,0,,0,0,0,0,0,0,0,,BeveEr00
434,Kyle Boller,BAL,24,QB,2005,9,9,1,0,0.00%,0,,0,0,0,0,0,0,0,8,BollKy00
435,Drew Brees,SDG,26,QB,2005,16,16,1,0,0.00%,0,,0,0,0,0,0,0,0,8,BreeDr00
436,Antonio Brown,WAS,27,WR,2005,7,0,1,0,0.00%,0,,0,0,0,0,0,0,0,2,BrowAn01
437,Mike Cloud,2TM,30,RB,2005,7,0,2,0,0.00%,0,,0,0,0,0,0,0,0,0,ClouMi00
438,Zeron Flemister,OAK,29,TE,2005,12,3,2,0,0.00%,0,,0,0,0,0,0,0,0,0,FlemZe00
439,Earnest Graham,TAM,25,RB,2005,16,0,1,0,0.00%,0,,0,0,0,0,0,0,0,1,GrahEa00
440,Karl Hankton,CAR,35,WR,2005,16,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,HankKa00
441,John Henderson,JAX,26,RDT,2005,16,15,1,0,0.00%,0,,0,0,0,0,0,0,0,0,HendJo99
442,Tory Humphrey,GNB,22,TE,2005,1,0,1,0,0.00%,0,,0,0,0,0,0,0,0,,HumpTo00
443,Nate Jackson,DEN,26,WR,2005,2,0,1,0,0.00%,0,,0,0,0,0,0,0,0,,JackNa00
444,Brian Jennings,SFO,29,LS,2005,16,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,JennBr00
445,Jamal Jones,GNB,24,WR,2005,2,0,1,0,0.00%,0,,0,0,0,0,0,0,0,1,JoneJa02
446,Sean McHugh,DET,23,FB,2005,3,0,1,0,0.00%,0,,0,0,0,0,0,0,0,,McHuSe00
447,Corey McIntyre,CLE,26,FB,2005,15,1,1,0,0.00%,0,,0,0,0,0,0,0,0,0,McInCo00
448,Shad Meier,NOR,27,TE,2005,1,0,1,0,0.00%,0,,0,0,0,0,0,0,0,,MeieSh00
449,Itula Mili,SEA,32,TE,2005,2,0,2,0,0.00%,0,,0,0,0,0,0,0,0,,MiliIt00
450,Billy Miller,CLE,28,TE,2005,3,1,1,0,0.00%,0,,0,0,0,0,0,0,0,,MillBi00
451,Chad Owens,JAX,23,WR,2005,1,0,1,0,0.00%,0,,0,0,0,0,0,0,0,2,OwenCh00
452,Bruce Perry,PHI,24,RB,2005,2,1,2,0,0.00%,0,,0,0,0,0,0,0,0,0,PerrBr01
453,Jamal Robertson,CAR,28,RB,2005,7,0,2,0,0.00%,0,,0,0,0,0,0,0,0,1,RobeJa00
454,Mike Seidman,CAR,24,TE,2005,12,1,4,0,0.00%,0,,0,0,0,0,0,0,0,1,SeidMi00
455,Justin Snow,IND,29,LS,2005,16,0,1,0,0.00%,0,,0,0,0,0,0,0,0,,SnowJu00
456,Kordell Stewart,BAL,33,QB,2005,1,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,StewKo00
457,John Tait,CHI,30,LT,2005,15,15,1,0,0.00%,0,,0,0,0,0,0,0,0,,TaitJo20
458,Jamaar Taylor,NYG,24,WR,2005,5,0,1,0,0.00%,0,,0,0,0,0,0,0,0,,TaylJa00
459,David Terrell,DEN,26,WR,2005,1,0,1,0,0.00%,0,,0,0,0,0,0,0,0,,TerrDa00
460,Michael Turner,SDG,23,RB,2005,16,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,TurnMi00
461,Nate Washington,PIT,22,WR,2005,1,0,1,0,0.00%,0,,0,0,0,0,0,0,0,,WashNa00
462,Jamel White,BAL,28,RB,2005,5,0,1,0,0.00%,0,,0,0,0,0,0,0,0,0,WhitJa00
