Rk,Player,Tm,Age,Pos,Year,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
45,Steve Smith,NYG,23,WR,2008,16,4,82,57,69.50%,574,10.1,1,36,61,30,7,3.6,35.9,1,SmitSt02
46,Ted Ginn Jr.,MIA,23,WR,2008,16,14,93,56,60.20%,790,14.1,2,36,52.7,64,8.5,3.5,49.4,5,GinnTe00
47,Zach Miller,OAK,23,TE,2008,16,15,86,56,65.10%,778,13.9,1,32,50,63,9,3.5,48.6,0,MillZa01
48,Josh Reed,BUF,28,WR,2008,13,13,80,56,70.00%,597,10.7,1,36,62.5,24,7.5,4.3,45.9,0,ReedJo01
49,Greg Camarillo,MIA,26,WR,2008,11,11,83,55,66.30%,613,11.1,2,30,57.8,33,7.4,5,55.7,0,CamaGr00
50,John Carlson,SEA,24,TE,2008,16,9,80,55,68.80%,627,11.4,5,36,60,33,7.8,3.4,39.2,0,CarlJo00
51,Braylon Edwards,CLE,25,WR,2008,16,16,138,55,39.90%,873,15.9,3,42,37,70,6.3,3.4,54.6,0,EdwaBr00
52,Santonio Holmes,PIT,24,WR,2008,15,15,114,55,48.20%,821,14.9,5,40,44.7,48,7.2,3.7,54.7,4,HolmSa00
53,Davone Bess,MIA,23,WR,2008,16,6,75,54,72.00%,554,10.3,1,29,57.3,37,7.4,3.4,34.6,1,BessDa00
54,Greg Olsen,CHI,23,TE,2008,16,7,82,54,65.90%,574,10.6,5,33,56.1,52,7,3.4,35.9,2,OlseGr00
55,Brian Westbrook,PHI,29,RB,2008,14,14,74,54,73.00%,402,7.4,5,19,44.6,47,5.4,3.9,28.7,2,WestBr00
56,Donnie Avery,STL,24,WR,2008,15,12,102,53,52.00%,674,12.7,3,29,41.2,69,6.6,3.5,44.9,0,AverDo00
57,Chad Johnson,CIN,30,WR,2008,13,10,97,53,54.60%,540,10.2,4,35,54.6,26,5.6,4.1,41.5,0,JohnCh01
58,Antwaan Randle El,WAS,29,WR,2008,16,16,87,53,60.90%,593,11.2,4,34,54,31,6.8,3.3,37.1,2,RandAn00
59,Bobby Wade,MIN,27,WR,2008,16,14,89,53,59.60%,645,12.2,2,32,49.4,59,7.2,3.3,40.3,2,WadeBo00
60,Marion Barber III,DAL,25,RB,2008,15,13,61,52,85.20%,417,8,2,18,49.2,70,6.8,3.5,27.8,7,BarbMa01
61,Reggie Bush,NOR,23,RB,2008,10,9,73,52,71.20%,440,8.5,4,22,47.9,42,6,5.2,44,3,BushRe00
62,LaDainian Tomlinson,SDG,29,RB,2008,16,16,77,52,67.50%,426,8.2,1,18,44.2,32,5.5,3.3,26.6,1,TomlLa00
63,Devin Hester,CHI,26,WR,2008,15,8,91,51,56.00%,665,13,3,29,41.8,65,7.3,3.4,44.3,5,HestDe99
64,Michael Jenkins,ATL,26,WR,2008,16,12,81,50,61.70%,777,15.5,3,37,53.1,62,9.6,3.1,48.6,0,JenkMi00
65,Jeremy Shockey,NOR,28,TE,2008,12,11,72,50,69.40%,483,9.7,0,30,59.7,26,6.7,4.2,40.3,2,ShocJe00
66,Steve Slaton,HOU,22,RB,2008,16,15,59,50,84.70%,377,7.5,1,14,39,46,6.4,3.1,23.6,3,SlatSt00
67,Brandon Stokley,DEN,32,WR,2008,15,2,86,49,57.00%,528,10.8,3,35,53.5,36,6.1,3.3,35.2,0,StokBr00
68,Bernard Berrian,MIN,28,WR,2008,16,13,95,48,50.50%,964,20.1,7,35,45.3,99,10.1,3,60.3,1,BerrBe00
69,Dustin Keller,NYJ,24,TE,2008,16,6,78,48,61.50%,535,11.1,3,32,56.4,54,6.9,3,33.4,0,KellDu00
70,Heath Miller,PIT,26,TE,2008,14,14,66,48,72.70%,514,10.7,3,30,59.1,22,7.8,3.4,36.7,1,MillHe00
71,Amani Toomer,NYG,34,WR,2008,16,12,88,48,54.50%,580,12.1,4,30,52.3,40,6.6,3,36.3,1,ToomAm00
72,Marques Colston,NOR,25,WR,2008,11,6,88,47,53.40%,760,16.2,5,35,52.3,70,8.6,4.3,69.1,1,ColsMa00
73,Warrick Dunn,TAM,33,RB,2008,15,6,68,47,69.10%,330,7,0,11,47.1,36,4.9,3.1,22,0,DunnWa00
74,Bobby Engram,SEA,35,WR,2008,13,11,80,47,58.80%,489,10.4,0,25,46.3,37,6.1,3.6,37.6,1,EngrBo00
75,Ike Hilliard,TAM,32,WR,2008,16,2,58,47,81.00%,424,9,4,31,72.4,36,7.3,2.9,26.5,2,HillIk00
76,Marshawn Lynch*,BUF,22,RB,2008,15,15,67,47,70.10%,300,6.4,1,15,35.8,42,4.5,3.1,20,2,LyncMa00
77,Leon Washington*+,NYJ,26,RB,2008,16,1,61,47,77.00%,355,7.6,2,17,42.6,40,5.8,2.9,22.2,3,WashLe00
78,Bryant Johnson,SFO,27,WR,2008,16,12,75,45,60.00%,546,12.1,3,28,52,42,7.3,2.8,34.1,0,JohnBr02
79,Billy Miller,NOR,31,TE,2008,15,5,62,45,72.60%,579,12.9,1,30,62.9,41,9.3,3,38.6,0,MillBi00
80,Dominic Rhodes,IND,29,RB,2008,15,4,59,45,76.30%,302,6.7,3,15,42.4,29,5.1,3,20.1,0,RhodDo00
81,Chester Taylor,MIN,29,RB,2008,16,1,55,45,81.80%,399,8.9,2,17,43.6,47,7.3,2.8,24.9,2,TaylCh01
82,Dennis Northcutt,JAX,31,WR,2008,14,3,68,44,64.70%,545,12.4,2,24,55.9,41,8,3.1,38.9,1,NortDe00
83,Frank Gore,SFO,25,RB,2008,14,14,66,43,65.20%,373,8.7,2,13,45.5,26,5.7,3.1,26.6,6,GoreFr00
84,Domenik Hixon,NYG,24,WR,2008,16,7,73,43,58.90%,596,13.9,2,29,52.1,41,8.2,2.7,37.3,0,HixoDo00
85,Chris Johnson*,TEN,23,RB,2008,15,14,62,43,69.40%,260,6,1,11,37.1,25,4.2,2.9,17.3,1,JohnCh04
86,Kellen Winslow,CLE,25,TE,2008,10,8,83,43,51.80%,428,10,3,25,45.8,30,5.2,4.3,42.8,1,WinsKe01
87,Visanthe Shiancoe,MIN,28,TE,2008,16,15,59,42,71.20%,596,14.2,7,30,61,40,10.1,2.6,37.3,0,ShiaVi00
88,Desmond Clark,CHI,31,TE,2008,16,16,73,41,56.20%,367,9,1,18,45.2,35,5,2.6,22.9,1,ClarDe00
89,Mark Clayton,BAL,26,WR,2008,16,13,82,41,50.00%,695,17,3,23,39,70,8.5,2.6,43.4,0,ClayMa01
90,Brandon Jones,TEN,26,WR,2008,16,7,62,41,66.10%,449,11,1,25,50,40,7.2,2.6,28.1,0,JoneBr02
91,Marcedes Lewis,JAX,24,TE,2008,16,16,74,41,55.40%,489,11.9,2,21,41.9,30,6.6,2.6,30.6,0,LewiMa00
92,Derrick Ward,NYG,28,RB,2008,16,3,55,41,74.50%,384,9.4,0,14,41.8,48,7,2.6,24,2,WardDe01
93,Steven Jackson,STL,25,RB,2008,12,11,62,40,64.50%,379,9.5,1,15,43.5,53,6.1,3.3,31.6,5,JackSt00
94,Mewelde Moore,PIT,26,RB,2008,16,4,53,40,75.50%,320,8,1,17,47.2,25,6,2.5,20,2,MoorMe00
95,Tony Scheffler,DEN,25,TE,2008,13,7,61,40,65.60%,645,16.1,3,28,59,72,10.6,3.1,49.6,1,ScheTo00
96,Nate Washington,PIT,25,WR,2008,16,1,78,40,51.30%,631,15.8,3,24,47.4,65,8.1,2.5,39.4,0,WashNa00
97,Patrick Crayton,DAL,29,WR,2008,16,7,70,39,55.70%,550,14.1,4,24,45.7,55,7.9,2.4,34.4,1,CrayPa00
98,Donald Lee,GNB,28,TE,2008,16,14,50,39,78.00%,303,7.8,5,12,48,26,6.1,2.4,18.9,0,LeexDo00
99,Kevin Smith,DET,22,RB,2008,16,12,54,39,72.20%,286,7.3,0,9,35.2,27,5.3,2.4,17.9,2,SmitKe02
100,Michael Clayton,TAM,26,WR,2008,15,9,61,38,62.30%,484,12.7,1,21,45.9,58,7.9,2.5,32.3,1,ClayMi00
101,Jabar Gaffney,NWE,28,WR,2008,16,7,65,38,58.50%,468,12.3,2,26,52.3,37,7.2,2.4,29.3,0,GaffJa00
102,Fred Jackson,BUF,27,RB,2008,16,3,45,37,82.20%,317,8.6,0,12,44.4,65,7,2.3,19.8,3,JackFr02
103,L.J. Smith,PHI,28,TE,2008,13,12,64,37,57.80%,298,8.1,3,16,43.8,25,4.7,2.8,22.9,0,SmitL.00
104,Reggie Williams,JAX,25,WR,2008,16,11,63,37,58.70%,364,9.8,3,22,54,32,5.8,2.3,22.8,0,WillRe00
105,Thomas Jones*,NYJ,30,RB,2008,16,14,42,36,85.70%,207,5.8,2,13,57.1,19,4.9,2.3,12.9,2,JoneTh00
106,Jerious Norwood,ATL,25,RB,2008,16,0,54,36,66.70%,338,9.4,2,12,33.3,67,6.3,2.3,21.1,2,NorwJe00
107,Jerramy Stevens,TAM,29,TE,2008,14,3,59,36,61.00%,397,11,2,17,45.8,31,6.7,2.6,28.4,0,StevJe00
108,Roy Williams,2TM,27,WR,2008,15,11,39,36,92.30%,430,11.9,2,0,0,38,11,2.4,28.7,0,WillRo04
109,Plaxico Burress,NYG,31,WR,2008,10,9,66,35,53.00%,454,13,4,24,50,33,6.9,3.5,45.4,0,BurrPl00
110,Rashied Davis,CHI,29,WR,2008,16,12,67,35,52.20%,445,12.7,2,21,47.8,36,6.6,2.2,27.8,0,DaviRa00
111,Todd Heap,BAL,28,TE,2008,16,16,64,35,54.70%,403,11.5,3,23,45.3,30,6.3,2.2,25.2,1,HeapTo00
112,Shaun McDonald,DET,27,WR,2008,12,7,67,35,52.20%,332,9.5,1,18,44.8,26,5,2.9,27.7,2,McDoSh00
113,Anthony Fasano,MIA,24,TE,2008,16,16,53,34,64.20%,454,13.4,7,26,58.5,24,8.6,2.1,28.4,0,FasaAn00
114,Justin Gage,TEN,27,WR,2008,12,11,74,34,45.90%,651,19.1,6,28,44.6,56,8.8,2.8,54.3,0,GageJu00
115,Tim Hightower,ARI,22,RB,2008,16,7,50,34,68.00%,237,7,0,11,38,26,4.7,2.1,14.8,2,HighTi00
116,Jerheme Urban,ARI,28,WR,2008,16,2,51,34,66.70%,448,13.2,4,20,49,56,8.8,2.1,28,0,UrbaJe00
117,Hank Baskett,PHI,26,WR,2008,15,6,52,33,63.50%,440,13.3,3,22,55.8,90,8.5,2.2,29.3,1,BaskHa00
118,Kevin Boss,NYG,24,TE,2008,15,15,55,33,60.00%,384,11.6,6,20,50.9,28,7,2.2,25.6,0,BossKe00
119,Ronnie Brown*,MIA,27,RB,2008,16,13,43,33,76.70%,254,7.7,0,12,44.2,39,5.9,2.1,15.9,1,BrowRo05
120,Chris Chambers,SDG,30,WR,2008,14,9,65,33,50.80%,462,14,5,21,44.6,48,7.1,2.4,33,0,ChamCh00
121,Kevin Curtis,PHI,30,WR,2008,9,8,63,33,52.40%,390,11.8,2,19,46,32,6.2,3.7,43.3,0,CurtKe00
122,Jordy Nelson,GNB,23,WR,2008,16,2,54,33,61.10%,366,11.1,2,19,50,29,6.8,2.1,22.9,0,NelsJo00
123,Ray Rice,BAL,21,RB,2008,13,4,43,33,76.70%,273,8.3,0,12,48.8,40,6.3,2.5,21,1,RiceRa00
124,Robert Royal,BUF,29,TE,2008,15,7,57,33,57.90%,351,10.6,1,14,45.6,30,6.2,2.2,23.4,2,RoyaRo00
125,Jason Avant,PHI,25,WR,2008,15,6,57,32,56.10%,377,11.8,2,22,45.6,31,6.6,2.1,25.1,0,AvanJa00
126,Daniel Graham,DEN,30,TE,2008,16,16,50,32,64.00%,389,12.2,4,20,50,28,7.8,2,24.3,0,GrahDa00
127,Devery Henderson,NOR,26,WR,2008,16,13,56,32,57.10%,793,24.8,3,27,53.6,84,14.2,2,49.6,1,HendDe00
128,Chansi Stuckey,NYJ,25,WR,2008,15,2,45,32,71.10%,359,11.2,3,22,66.7,31,8,2.1,23.9,0,StucCh20
129,Vernon Davis,SFO,24,TE,2008,16,16,49,31,63.30%,358,11.5,2,14,38.8,57,7.3,1.9,22.4,2,DaviVe00
130,Reggie Kelly,CIN,31,TE,2008,16,15,42,31,73.80%,207,6.7,0,5,42.9,31,4.9,1.9,12.9,0,KellRe00
131,David Martin,MIA,29,TE,2008,16,7,45,31,68.90%,450,14.5,3,20,62.2,61,10,1.9,28.1,1,MartDa00
132,Koren Robinson,SEA,28,WR,2008,12,12,58,31,53.40%,400,12.9,2,21,41.4,90,6.9,2.6,33.3,0,RobiKo00
133,Pierre Thomas,NOR,24,RB,2008,15,5,41,31,75.60%,284,9.2,3,15,61,24,6.9,2.1,18.9,1,ThomPi00
134,Mark Bradley,2TM,26,WR,2008,12,8,63,30,47.60%,380,12.7,3,0,0,56,6,2.5,31.7,0,BradMa00
135,Deion Branch,SEA,29,WR,2008,8,8,59,30,50.80%,412,13.7,4,17,44.1,63,7,3.8,51.5,0,BranDe00
136,Jason Hill,SFO,23,WR,2008,16,2,40,30,75.00%,317,10.6,2,20,62.5,33,7.9,1.9,19.8,1,HillJa00
137,Brandon Jackson,GNB,23,RB,2008,13,0,39,30,76.90%,185,6.2,0,6,33.3,18,4.7,2.3,14.2,1,JackBr00
138,Justin McCareins,TEN,30,WR,2008,14,10,72,30,41.70%,412,13.7,0,22,37.5,37,5.7,2.1,29.4,2,McCaJu00
139,J.J. Arrington,ARI,25,RB,2008,11,3,40,29,72.50%,255,8.8,1,15,55,35,6.4,2.6,23.2,0,ArriJ.00
140,Darren McFadden,OAK,21,RB,2008,13,5,39,29,74.40%,285,9.8,0,13,51.3,27,7.3,2.2,21.9,3,McFaDa00
141,Darren Sproles,SDG,25,RB,2008,16,0,34,29,85.30%,342,11.8,5,14,67.6,66,10.1,1.8,21.4,3,SproDa00
142,Ricky Williams,MIA,31,RB,2008,16,3,39,29,74.40%,219,7.6,1,10,38.5,47,5.6,1.8,13.7,5,WillRi00
143,Clinton Portis*,WAS,27,RB,2008,16,16,35,28,80.00%,218,7.8,0,11,48.6,29,6.2,1.8,13.6,3,PortCl00
144,Brent Celek,PHI,23,TE,2008,16,7,38,27,71.10%,318,11.8,1,16,63.2,44,8.4,1.7,19.9,0,CeleBr00
145,Jamaal Charles,KAN,22,RB,2008,16,2,39,27,69.20%,272,10.1,1,9,25.6,75,7,1.7,17,2,CharJa00
146,Malcom Floyd,SDG,27,WR,2008,13,2,37,27,73.00%,465,17.2,4,21,67.6,49,12.6,2.1,35.8,0,FloyMa00
147,Correll Buckhalter,PHI,30,RB,2008,14,2,32,26,81.30%,324,12.5,2,15,65.6,59,10.1,1.9,23.1,0,BuckCo00
148,Brandon Lloyd,CHI,27,WR,2008,11,5,50,26,52.00%,364,14,2,17,50,32,7.3,2.4,33.1,0,LloyBr00
149,Joseph Addai,IND,25,RB,2008,12,12,39,25,64.10%,206,8.2,2,9,38.5,55,5.3,2.1,17.2,1,AddaJo00
150,Arnaz Battle,SFO,28,WR,2008,9,0,42,24,57.10%,318,13.3,0,18,47.6,36,7.6,2.7,35.3,1,BattAr00
151,Alge Crumpler,TEN,31,TE,2008,15,15,41,24,58.50%,257,10.7,1,11,56.1,28,6.3,1.6,17.1,1,CrumAl00
152,Willis McGahee,BAL,27,RB,2008,13,8,32,24,75.00%,173,7.2,0,8,37.5,35,5.4,1.8,13.3,3,McGaWi00
153,Roscoe Parrish,BUF,26,WR,2008,13,1,45,24,53.30%,232,9.7,1,16,40,22,5.2,1.8,17.8,2,ParrRo00
154,Harry Douglas,ATL,24,WR,2008,16,0,39,23,59.00%,320,13.9,1,13,41,69,8.2,1.4,20,1,DougHa00
155,Michael Gaines,DET,28,TE,2008,16,6,36,23,63.90%,260,11.3,1,13,50,33,7.2,1.4,16.3,3,GainMi00
156,Earnest Graham,TAM,28,RB,2008,10,10,33,23,69.70%,174,7.6,0,6,45.5,24,5.3,2.3,17.4,2,GrahEa00
157,Steve Heiden,CLE,32,TE,2008,14,11,42,23,54.80%,249,10.8,0,14,45.2,51,5.9,1.6,17.8,0,HeidSt00
158,Jamal Lewis,CLE,29,RB,2008,16,16,32,23,71.90%,178,7.7,0,8,50,18,5.6,1.4,11.1,2,LewiJa00
159,Dane Looker,STL,32,WR,2008,13,6,47,23,48.90%,271,11.8,2,11,42.6,30,5.8,1.8,20.8,2,LookDa00
160,Ladell Betts,WAS,29,RB,2008,13,0,35,22,62.90%,200,9.1,0,5,31.4,27,5.7,1.7,15.4,1,BettLa00
161,Johnnie Lee Higgins,OAK,25,WR,2008,16,3,42,22,52.40%,366,16.6,4,13,38.1,84,8.7,1.4,22.9,1,HiggJo00
162,Ben Watson,NWE,28,TE,2008,14,9,47,22,46.80%,209,9.5,2,12,40.4,29,4.4,1.6,14.9,1,WatsBe00
163,DeAngelo Williams,CAR,25,RB,2008,16,16,30,22,73.30%,121,5.5,2,8,26.7,25,4,1.4,7.6,0,WillDe02
164,Jason Wright,CLE,26,RB,2008,15,0,37,22,59.50%,156,7.1,1,8,35.1,17,4.2,1.5,10.4,1,WrigJa01
165,Chris Baker,NYJ,29,TE,2008,16,13,30,21,70.00%,194,9.2,0,11,53.3,29,6.5,1.3,12.1,0,BakeCh00
166,Antonio Chatman,CIN,29,WR,2008,10,1,31,21,67.70%,194,9.2,0,10,45.2,25,6.3,2.1,19.4,1,ChatAn00
167,Tashard Choice,DAL,24,RB,2008,16,3,30,21,70.00%,185,8.8,0,6,46.7,50,6.2,1.3,11.6,0,ChoiTa00
168,Brian Finneran,ATL,32,WR,2008,16,0,36,21,58.30%,169,8,1,14,44.4,14,4.7,1.3,10.6,1,FinnBr00
169,Jeff King,CAR,25,TE,2008,16,15,34,21,61.80%,195,9.3,1,8,38.2,31,5.7,1.3,12.2,0,KingJe00
170,Adrian Peterson*+,MIN,23,RB,2008,16,15,39,21,53.80%,125,6,0,4,25.6,16,3.2,1.3,7.8,9,PeteAd01
171,Alex Smith,TAM,26,TE,2008,14,12,38,21,55.30%,250,11.9,3,15,50,34,6.6,1.5,17.9,0,SmitAl02
172,Martellus Bennett,DAL,21,TE,2008,16,7,27,20,74.10%,283,14.2,4,12,66.7,37,10.5,1.3,17.7,0,BennMa00
173,Cedric Benson,CIN,26,RB,2008,12,10,26,20,76.90%,185,9.3,0,6,38.5,79,7.1,1.7,15.4,2,BensCe00
174,James Jones,GNB,24,WR,2008,10,2,30,20,66.70%,274,13.7,1,16,56.7,46,9.1,2,27.4,0,JoneJa04
175,Josh Morgan,SFO,23,WR,2008,12,1,43,20,46.50%,319,16,3,13,39.5,48,7.4,1.7,26.6,0,MorgJo00
176,Chris Perry,CIN,27,RB,2008,13,6,34,20,58.80%,71,3.6,0,5,20.6,12,2.1,1.5,5.5,5,PerrCh00
177,Leonard Weaver,SEA,26,FB,2008,14,7,32,20,62.50%,222,11.1,2,6,31.3,62,6.9,1.4,15.9,1,WeavLe00
178,David Anderson,HOU,25,WR,2008,16,1,29,19,65.50%,241,12.7,2,13,51.7,65,8.3,1.2,15.1,0,AndeDa01
179,Michael Bush,OAK,24,RB,2008,15,0,30,19,63.30%,162,8.5,0,6,46.7,25,5.4,1.3,10.8,1,BushMi00
180,Patrick Cobbs,MIA,25,RB,2008,16,2,27,19,70.40%,275,14.5,2,11,55.6,80,10.2,1.2,17.2,0,CobbPa00
181,Ronald Curry,OAK,29,WR,2008,13,10,48,19,39.60%,181,9.5,2,14,31.3,16,3.8,1.5,13.9,0,CurrRo01
182,Kenneth Darby,STL,26,RB,2008,10,0,21,19,90.50%,183,9.6,0,8,66.7,30,8.7,1.9,18.3,1,DarbKe00
183,Chris Henry,CIN,25,WR,2008,12,1,46,19,41.30%,220,11.6,2,12,37,22,4.8,1.6,18.3,0,HenrCh00
184,Greg Lewis,PHI,28,WR,2008,16,0,35,19,54.30%,247,13,1,13,51.4,52,7.1,1.2,15.4,0,LewiGr01
185,Le'Ron McClain*+,BAL,24,FB,2008,16,16,30,19,63.30%,123,6.5,1,7,26.7,25,4.1,1.2,7.7,4,McClLe00
186,Maurice Morris,SEA,29,RB,2008,13,6,27,19,70.40%,136,7.2,2,5,55.6,13,5,1.5,10.5,1,MorrMa00
187,Gijon Robinson,IND,24,TE,2008,15,14,24,19,79.20%,166,8.7,0,5,54.2,23,6.9,1.3,11.1,0,RobiGi21
188,Syndric Steptoe,CLE,24,WR,2008,16,5,41,19,46.30%,182,9.6,0,8,31.7,53,4.4,1.2,11.4,1,StepSy20
189,Reggie Brown,PHI,27,WR,2008,10,3,35,18,51.40%,252,14,1,11,48.6,40,7.2,1.8,25.2,0,BrowRe01
190,Mike Furrey,DET,31,WR,2008,9,2,35,18,51.40%,181,10.1,0,10,40,25,5.2,2,20.1,1,FurrMi00
191,Ryan Grant,GNB,26,RB,2008,16,14,22,18,81.80%,116,6.4,1,3,45.5,17,5.3,1.1,7.3,4,GranRy00
192,Deuce McAllister,NOR,30,RB,2008,13,6,23,18,78.30%,128,7.1,1,5,52.2,20,5.6,1.4,9.8,0,McAlDe00
193,Antonio Pittman,STL,23,FB,2008,12,5,27,18,66.70%,132,7.3,0,5,40.7,27,4.9,1.5,11,1,PittAn00
194,Dante Rosario,CAR,24,TE,2008,16,6,31,18,58.10%,209,11.6,1,11,58.1,24,6.7,1.1,13.1,0,RosaDa00
